Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Apr 11, 2022 12:00 AM to Sun, Apr 17, 2022 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,0,0,1,0,1
8:00AM - 8:59AM,0,2,1,2,1,0,0,6
9:00AM - 9:59AM,1,2,2,2,0,1,1,9
10:00AM - 10:59AM,2,0,0,1,0,3,0,6
11:00AM - 11:59AM,1,2,0,1,0,3,2,9
12:00PM - 12:59PM,2,1,2,0,0,1,2,8
1:00PM - 1:59PM,0,0,0,0,2,0,2,4
2:00PM - 2:59PM,0,0,1,2,2,1,0,6
3:00PM - 3:59PM,0,0,2,2,1,0,1,6
4:00PM - 4:59PM,0,0,2,0,1,0,0,3
5:00PM - 5:59PM,0,0,1,1,2,1,0,5
6:00PM - 6:59PM,2,1,0,1,0,0,1,5
7:00PM - 7:59PM,0,1,1,2,1,0,1,6
8:00PM - 8:59PM,0,1,2,1,1,0,0,5
9:00PM - 9:59PM,0,0,3,0,2,0,0,5
Membership Totals:,8,10,17,15,13,11,10,84
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,1,7,1,2,0,14
7:00AM - 7:59AM,0,1,0,1,2,1,0,5
8:00AM - 8:59AM,0,2,3,0,2,0,0,7
9:00AM - 9:59AM,1,1,2,2,0,2,1,9
10:00AM - 10:59AM,3,3,4,3,1,4,6,24
11:00AM - 11:59AM,3,2,1,3,2,1,0,12
12:00PM - 12:59PM,0,2,0,0,1,2,3,8
1:00PM - 1:59PM,1,0,2,0,0,0,0,3
2:00PM - 2:59PM,2,1,0,0,1,1,2,7
3:00PM - 3:59PM,1,2,1,0,1,1,1,7
4:00PM - 4:59PM,1,4,1,7,2,1,0,16
5:00PM - 5:59PM,2,7,8,5,4,3,1,30
6:00PM - 6:59PM,0,5,5,6,3,2,0,21
7:00PM - 7:59PM,1,0,3,2,3,2,2,13
8:00PM - 8:59PM,0,1,1,1,0,0,1,4
9:00PM - 9:59PM,0,3,0,1,0,0,0,4
Membership Totals:,15,37,32,38,23,22,17,184
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports - Wushu - Limited Hours,,,,,,,,
5:00PM - 5:59PM,0,0,0,0,0,1,0,1
7:00PM - 7:59PM,0,0,0,1,0,0,0,1
Membership Totals:,0,0,0,1,0,1,0,2
Membership Type: Club Sports- W Water Polo- Limited Hours,,,,,,,,
7:00PM - 7:59PM,0,1,1,1,0,0,0,3
Membership Totals:,0,1,1,1,0,0,0,3
Membership Type: Community Membership,,,,,,,,
6:00AM - 6:59AM,0,0,2,2,4,3,0,11
7:00AM - 7:59AM,0,2,0,2,2,0,0,6
8:00AM - 8:59AM,0,0,2,0,1,0,0,3
9:00AM - 9:59AM,1,3,3,1,1,1,2,12
10:00AM - 10:59AM,3,1,2,2,2,0,2,12
11:00AM - 11:59AM,0,5,2,3,0,4,4,18
12:00PM - 12:59PM,2,3,0,4,4,2,2,17
1:00PM - 1:59PM,1,4,0,2,0,0,3,10
2:00PM - 2:59PM,4,4,4,1,0,0,0,13
3:00PM - 3:59PM,2,1,3,8,2,2,0,18
4:00PM - 4:59PM,0,5,4,1,5,4,1,20
5:00PM - 5:59PM,1,1,0,4,4,5,4,19
6:00PM - 6:59PM,3,0,2,2,4,1,2,14
7:00PM - 7:59PM,0,3,1,1,1,1,0,7
8:00PM - 8:59PM,0,1,2,3,3,0,0,9
9:00PM - 9:59PM,0,2,1,1,2,0,0,6
Membership Totals:,17,35,28,37,35,23,20,195
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,105,75,91,70,49,0,390
7:00AM - 7:59AM,0,134,120,136,81,48,0,519
8:00AM - 8:59AM,0,224,200,215,159,84,1,883
9:00AM - 9:59AM,57,278,247,232,197,93,116,1220
10:00AM - 10:59AM,68,228,280,228,253,145,100,1302
11:00AM - 11:59AM,98,301,325,288,319,187,76,1594
12:00PM - 12:59PM,80,273,210,263,214,183,109,1332
1:00PM - 1:59PM,94,239,249,256,214,156,110,1318
2:00PM - 2:59PM,86,242,210,213,178,140,117,1186
3:00PM - 3:59PM,122,307,293,276,244,182,127,1551
4:00PM - 4:59PM,99,306,265,269,197,167,118,1421
5:00PM - 5:59PM,154,349,320,320,260,163,114,1680
6:00PM - 6:59PM,99,360,369,342,315,121,84,1690
7:00PM - 7:59PM,91,302,268,275,196,93,70,1295
8:00PM - 8:59PM,34,267,181,182,122,35,35,856
9:00PM - 9:59PM,0,180,140,108,104,0,0,532
10:00PM - 10:59PM,0,27,29,18,16,0,0,90
Membership Totals:,1082,4122,3781,3712,3139,1846,1177,18859
Membership Type: Dependent/Spouse,,,,,,,,
6:00AM - 6:59AM,0,0,1,1,1,0,0,3
8:00AM - 8:59AM,0,2,1,2,1,1,0,7
9:00AM - 9:59AM,2,1,2,2,2,3,3,15
10:00AM - 10:59AM,1,0,4,1,4,0,1,11
11:00AM - 11:59AM,1,6,0,1,0,4,2,14
12:00PM - 12:59PM,0,1,2,1,0,0,1,5
1:00PM - 1:59PM,1,1,0,1,0,0,0,3
2:00PM - 2:59PM,0,3,0,3,1,0,1,8
