Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Oct 24, 2022 12:00 AM to Sun, Oct 30, 2022 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: All Memberships,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
6:00AM - 6:59AM,0,0,0,1,0,1,0,2
7:00AM - 7:59AM,0,0,1,1,2,2,0,6
8:00AM - 8:59AM,0,1,0,0,0,1,0,2
9:00AM - 9:59AM,0,0,1,0,0,0,0,1
10:00AM - 10:59AM,1,2,1,3,0,0,3,10
11:00AM - 11:59AM,2,1,2,4,2,7,1,19
12:00PM - 12:59PM,3,3,1,0,3,1,0,11
1:00PM - 1:59PM,0,0,1,1,2,2,0,6
2:00PM - 2:59PM,0,0,1,1,0,0,0,2
3:00PM - 3:59PM,0,2,1,0,0,3,0,6
4:00PM - 4:59PM,0,4,0,1,0,0,3,8
5:00PM - 5:59PM,0,1,1,1,1,6,0,10
6:00PM - 6:59PM,0,2,1,2,3,0,0,8
7:00PM - 7:59PM,0,0,0,2,0,0,0,2
8:00PM - 8:59PM,0,0,0,1,0,0,0,1
Membership Totals:,6,16,11,18,13,23,7,94
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,0,0,1,1,0,5
7:00AM - 7:59AM,0,1,1,0,0,2,0,4
8:00AM - 8:59AM,0,0,0,0,1,0,0,1
9:00AM - 9:59AM,4,0,1,3,0,0,1,9
10:00AM - 10:59AM,4,0,1,3,0,3,2,13
11:00AM - 11:59AM,2,8,0,2,2,5,1,20
12:00PM - 12:59PM,1,3,1,3,0,3,2,13
1:00PM - 1:59PM,1,0,2,1,3,2,1,10
2:00PM - 2:59PM,1,2,0,1,0,2,3,9
3:00PM - 3:59PM,2,0,1,2,2,1,2,10
4:00PM - 4:59PM,3,3,5,4,3,3,1,22
5:00PM - 5:59PM,2,3,4,1,2,4,1,17
6:00PM - 6:59PM,1,4,4,4,3,1,0,17
7:00PM - 7:59PM,0,2,1,2,1,0,0,6
8:00PM - 8:59PM,0,0,1,0,1,0,0,2
9:00PM - 9:59PM,0,1,2,0,2,0,0,5
10:00PM - 10:59PM,0,0,1,0,0,0,0,1
Membership Totals:,21,30,25,26,21,27,14,164
Membership Type: Bushnell ,,,,,,,,
10:00AM - 10:59AM,0,1,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,1,0,0,0,0,1
6:00PM - 6:59PM,0,0,2,0,0,0,0,2
7:00PM - 7:59PM,0,0,0,0,0,0,1,1
9:00PM - 9:59PM,0,1,0,1,1,0,0,3
Membership Totals:,0,2,3,1,1,0,1,8
Membership Type: Club Sports - Jiu Jitsu - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,0,1,0,1,0,0,2
Membership Totals:,0,0,1,0,1,0,0,2
Membership Type: Club Sports - Swim - Limited Hours,,,,,,,,
6:00PM - 6:59PM,0,1,1,1,0,0,0,3
