Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 23, 2018 12:00 AM to Sun, Jul 29, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
7:00AM - 7:59AM,0,1,1,0,1,0,0,3
8:00AM - 8:59AM,0,1,0,0,0,0,0,1
9:00AM - 9:59AM,0,0,1,2,2,2,0,7
10:00AM - 10:59AM,0,2,1,0,1,0,0,4
11:00AM - 11:59AM,0,0,0,2,2,0,0,4
12:00PM - 12:59PM,0,0,1,2,2,1,1,7
1:00PM - 1:59PM,0,0,1,0,0,2,2,5
2:00PM - 2:59PM,0,1,0,1,0,1,0,3
3:00PM - 3:59PM,1,3,1,1,2,1,1,10
4:00PM - 4:59PM,1,2,0,3,1,1,0,8
5:00PM - 5:59PM,0,5,3,1,0,5,2,16
6:00PM - 6:59PM,0,2,0,1,1,0,0,4
7:00PM - 7:59PM,0,0,1,1,1,0,0,3
Membership Totals:,2,17,10,14,13,13,6,75
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,1,1,1,0,1,0,4
7:00AM - 7:59AM,0,1,0,2,0,1,0,4
8:00AM - 8:59AM,0,3,3,1,3,2,0,12
9:00AM - 9:59AM,0,1,0,2,1,2,0,6
10:00AM - 10:59AM,0,1,3,0,4,4,0,12
11:00AM - 11:59AM,0,3,2,0,3,5,0,13
12:00PM - 12:59PM,5,0,2,0,1,1,3,12
1:00PM - 1:59PM,3,1,0,1,0,2,1,8
2:00PM - 2:59PM,0,2,2,2,2,2,1,11
3:00PM - 3:59PM,5,2,1,1,0,1,3,13
4:00PM - 4:59PM,1,2,2,4,1,2,2,14
5:00PM - 5:59PM,1,5,3,6,5,3,1,24
6:00PM - 6:59PM,1,12,6,5,5,4,2,35
7:00PM - 7:59PM,1,0,1,2,0,2,0,6
Membership Totals:,17,34,26,27,25,32,13,174
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,0,1,0,1,3,0,5
7:00AM - 7:59AM,0,2,2,0,1,1,0,6
8:00AM - 8:59AM,0,1,1,1,1,1,0,5
9:00AM - 9:59AM,0,0,1,3,3,4,0,11
10:00AM - 10:59AM,0,0,1,0,0,1,0,2
11:00AM - 11:59AM,0,5,2,5,0,6,0,18
12:00PM - 12:59PM,5,2,1,3,3,5,6,25
1:00PM - 1:59PM,2,8,8,3,2,2,9,34
2:00PM - 2:59PM,1,4,4,0,4,3,3,19
3:00PM - 3:59PM,3,7,2,1,1,1,1,16
4:00PM - 4:59PM,0,0,2,2,1,2,2,9
5:00PM - 5:59PM,1,2,2,3,8,6,1,23
6:00PM - 6:59PM,1,6,6,8,1,0,2,24
7:00PM - 7:59PM,0,2,1,0,4,0,1,8
Membership Totals:,13,39,34,29,30,35,25,205
Membership Type: Community Membership,,,,,,,,
