Usage By Hour And Day Grouped By Membership,,,,,,,,
Parameters,,,,,,,,
"Mon, Jul 16, 2018 12:00 AM to Sun, Jul 22, 2018 11:59 PM",,,,,,,,
"Readers: Turnstile 1 Barcode - Facility: Control Desk - Main Access, Turnstile 2 Barcode - Facility: Control Desk - Main Access, Turnstile 3 Barcode - Facility: Control Desk - Main Access, Turnstile 4 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 Barcode - Facility: Control Desk - Main Access, Turnstile 5 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 6 HKII - Facility: Control Desk - Main Access, Turnstile 6 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode - Facility: Control Desk - Main Access, Turnstile 7 Barcode  - Facility: Control Desk - Main Access, Turnstile 7 HKII - Facility: Control Desk - Main Access, Turnstile 8 Barcode - Facility: Control Desk - Main Access, Turnstile 8 Barcode  - Facility: Control Desk - Main Access, Turnstile 8 HKII - Facility: Control Desk - Main Access, Welcome Desk 2 - Access - Facility: Welcome Desk, Barcode 9 - Facility: Main Equipment Issue (DELETED), Barcode 9 - Facility: Main Equipment Issue (DELETED), Turnstile 1 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 1 HKII-copy - Facility: Control Desk - Main Access (DELETED), Turnstile 2 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 2 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 3 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 3 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 4 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 4 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 5 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 Barcode - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 6 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 7 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 8 - Facility: Control Desk - Main Access (DELETED), Turnstile 8 HKII - Facility: Control Desk - Main Access (DELETED), Turnstile 9 Barcode  - Facility: Main Equipment Issue (DELETED)",,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Memberships: Faculty/Staff,,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
Membership Type: No Membership,,,,,,,,
7:00AM - 7:59AM,0,2,0,0,0,0,0,2
8:00AM - 8:59AM,0,0,0,0,0,1,0,1
9:00AM - 9:59AM,0,2,3,3,0,0,0,8
10:00AM - 10:59AM,0,2,0,1,1,2,0,6
11:00AM - 11:59AM,0,0,3,1,0,1,0,5
12:00PM - 12:59PM,0,1,3,1,1,1,1,8
1:00PM - 1:59PM,0,2,1,0,0,1,2,6
2:00PM - 2:59PM,0,0,0,1,4,0,0,5
3:00PM - 3:59PM,0,3,3,1,1,2,0,10
4:00PM - 4:59PM,0,5,2,2,3,1,0,13
5:00PM - 5:59PM,0,3,6,3,1,5,1,19
6:00PM - 6:59PM,1,1,1,0,1,2,1,7
7:00PM - 7:59PM,1,0,1,1,0,0,0,3
Membership Totals:,2,21,23,14,12,16,5,93
Membership Type: Alumni Members,,,,,,,,
6:00AM - 6:59AM,0,3,2,2,1,2,0,10
7:00AM - 7:59AM,0,2,2,4,1,1,0,10
8:00AM - 8:59AM,0,1,1,0,2,1,0,5
9:00AM - 9:59AM,0,2,1,3,1,1,0,8
10:00AM - 10:59AM,0,2,0,2,0,4,0,8
11:00AM - 11:59AM,0,2,5,2,0,5,0,14
12:00PM - 12:59PM,3,0,1,1,0,0,2,7
1:00PM - 1:59PM,2,5,5,1,1,2,5,21
2:00PM - 2:59PM,1,0,0,1,2,2,0,6
3:00PM - 3:59PM,2,6,2,3,1,2,2,18
4:00PM - 4:59PM,0,1,2,3,3,2,0,11
5:00PM - 5:59PM,2,6,7,5,8,2,1,31
6:00PM - 6:59PM,1,5,8,7,10,2,1,34
7:00PM - 7:59PM,1,2,2,0,6,2,1,14
Membership Totals:,12,37,38,34,36,28,12,197
Membership Type: Community Members,,,,,,,,
6:00AM - 6:59AM,0,1,4,1,0,2,0,8
7:00AM - 7:59AM,0,3,0,2,0,0,0,5
8:00AM - 8:59AM,0,1,2,2,0,4,0,9
9:00AM - 9:59AM,0,2,1,3,2,8,0,16
10:00AM - 10:59AM,0,2,1,1,0,1,0,5
11:00AM - 11:59AM,0,5,9,5,2,4,0,25
12:00PM - 12:59PM,6,1,4,2,3,0,9,25
1:00PM - 1:59PM,2,1,1,0,6,7,2,19
2:00PM - 2:59PM,4,3,2,2,6,2,1,20
3:00PM - 3:59PM,2,1,1,3,2,2,0,11
4:00PM - 4:59PM,0,3,0,0,1,1,0,5
5:00PM - 5:59PM,3,3,3,1,3,5,0,18
6:00PM - 6:59PM,2,2,8,5,4,5,3,29
7:00PM - 7:59PM,0,3,0,2,1,1,0,7
Membership Totals:,19,31,36,29,30,42,15,202
Membership Type: Community Membership,,,,,,,,
3:00PM - 3:59PM,1,0,0,0,0,0,0,1
5:00PM - 5:59PM,0,0,1,0,0,0,0,1
Membership Totals:,1,0,1,0,0,0,0,2
Membership Type: Current Student,,,,,,,,
6:00AM - 6:59AM,0,19,20,12,9,12,0,72
7:00AM - 7:59AM,0,20,16,10,12,12,0,70
8:00AM - 8:59AM,0,41,60,44,34,31,0,210
9:00AM - 9:59AM,0,33,28,47,24,30,0,162
10:00AM - 10:59AM,0,34,34,41,26,31,0,166
11:00AM - 11:59AM,2,61,50,58,46,49,0,266
12:00PM - 12:59PM,41,48,51,61,49,44,49,343
1:00PM - 1:59PM,19,49,43,35,49,29,20,244
2:00PM - 2:59PM,35,35,48,35,39,40,41,273
3:00PM - 3:59PM,29,60,54,75,50,36,24,328
4:00PM - 4:59PM,31,78,83,60,48,57,30,387
5:00PM - 5:59PM,27,111,111,97,63,37,23,469
6:00PM - 6:59PM,34,76,82,74,62,51,33,412
7:00PM - 7:59PM,9,16,23,13,17,15,14,107
Membership Totals:,227,681,703,662,528,474,234,3509
Membership Type: Current Student 1,,,,,,,,
7:00AM - 7:59AM,0,4,0,0,0,0,0,4
8:00AM - 8:59AM,0,0,0,0,5,0,0,5
2:00PM - 2:59PM,0,0,0,0,1,0,0,1
4:00PM - 4:59PM,0,2,6,0,5,0,0,13
5:00PM - 5:59PM,2,0,0,0,1,7,0,10
6:00PM - 6:59PM,0,0,0,0,11,0,0,11
7:00PM - 7:59PM,2,0,0,0,4,0,0,6
Membership Totals:,4,6,6,0,27,7,0,50
Membership Type: NCU ,,,,,,,,
2:00PM - 2:59PM,0,0,0,0,0,0,2,2
Membership Totals:,0,0,0,0,0,0,2,2
Membership Type: PE & Rec Staff,,,,,,,,
6:00AM - 6:59AM,0,0,1,2,2,0,0,5
7:00AM - 7:59AM,0,1,1,1,0,1,0,4
8:00AM - 8:59AM,0,0,0,1,1,1,0,3
9:00AM - 9:59AM,0,1,0,2,0,3,0,6
10:00AM - 10:59AM,0,0,2,2,2,1,0,7
11:00AM - 11:59AM,0,2,1,2,1,0,0,6
12:00PM - 12:59PM,1,0,1,0,2,0,2,6
1:00PM - 1:59PM,1,0,1,1,3,4,0,10
2:00PM - 2:59PM,0,2,0,1,3,1,1,8
3:00PM - 3:59PM,1,1,1,1,1,2,1,8
4:00PM - 4:59PM,0,6,2,3,10,0,0,21
