Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 6, 2019 12:00 AM to Sat, Jan 12, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,5,3,2,0,11
6:00AM - 6:59AM,0,16,133,220,199,97,0,665
7:00AM - 7:59AM,0,6,105,160,160,120,0,551
8:00AM - 8:59AM,0,7,262,268,217,88,0,842
9:00AM - 9:59AM,0,5,383,394,341,124,1,1248
10:00AM - 10:59AM,0,185,336,323,298,212,241,1595
11:00AM - 11:59AM,0,421,588,416,488,334,242,2489
12:00PM - 12:59PM,0,387,381,356,341,284,230,1979
1:00PM - 1:59PM,0,501,423,436,342,307,213,2222
2:00PM - 2:59PM,0,412,280,407,271,336,177,1883
3:00PM - 3:59PM,5,439,471,403,400,347,188,2253
4:00PM - 4:59PM,0,540,437,430,331,440,285,2463
5:00PM - 5:59PM,0,512,537,531,397,377,248,2602
6:00PM - 6:59PM,363,385,569,517,412,261,173,2680
7:00PM - 7:59PM,128,422,465,367,350,152,112,1996
8:00PM - 8:59PM,83,295,304,254,199,136,90,1361
9:00PM - 9:59PM,49,149,140,125,115,75,79,732
10:00PM - 10:59PM,21,25,45,65,63,45,39,303
11:00PM - 11:59PM,10,7,4,11,4,8,13,57
Totals:,659,4714,5864,5688,4931,3745,2331,27932
"Wed, Feb 26 2025 3:01P",,,,,,,,Page: 1/1
