Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 15, 2019 12:00 AM to Sat, Dec 21, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,3,1,7,2,4,0,17
10:00AM - 10:59AM,0,81,75,77,71,82,0,386
11:00AM - 11:59AM,0,91,65,77,70,71,0,374
12:00PM - 12:59PM,0,49,84,65,59,62,0,319
1:00PM - 1:59PM,0,54,54,48,51,31,0,238
2:00PM - 2:59PM,0,53,61,59,49,35,0,257
3:00PM - 3:59PM,0,75,70,56,64,54,0,319
4:00PM - 4:59PM,0,119,79,93,75,86,0,452
5:00PM - 5:59PM,0,115,85,85,90,62,0,437
6:00PM - 6:59PM,0,63,64,60,52,33,0,272
7:00PM - 7:59PM,0,15,9,11,10,7,0,52
Totals:,0,718,647,638,593,527,0,3123
"Wed, Feb 26 2025 3:20P",,,,,,,,Page: 1/1
