Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 18, 2019 12:00 AM to Sat, Aug 24, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,33,32,35,32,29,0,161
7:00AM - 7:59AM,0,29,28,33,29,23,0,142
8:00AM - 8:59AM,0,26,31,18,35,39,0,149
9:00AM - 9:59AM,0,27,34,26,23,38,0,148
10:00AM - 10:59AM,0,52,51,47,45,50,0,245
11:00AM - 11:59AM,7,98,79,85,71,109,0,449
12:00PM - 12:59PM,85,75,78,76,61,52,0,427
1:00PM - 1:59PM,46,55,49,61,51,47,0,309
2:00PM - 2:59PM,46,60,81,62,80,47,0,376
3:00PM - 3:59PM,63,82,94,84,61,83,0,467
4:00PM - 4:59PM,55,105,138,111,106,85,0,600
5:00PM - 5:59PM,45,166,171,152,159,107,0,800
6:00PM - 6:59PM,47,111,106,91,93,75,0,523
7:00PM - 7:59PM,17,26,35,27,26,19,0,150
Totals:,411,945,1007,908,872,803,0,4946
"Wed, Feb 26 2025 3:07P",,,,,,,,Page: 1/1
