Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 20, 2019 12:00 AM to Sat, Oct 26, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,0,0,0,0,1
6:00AM - 6:59AM,0,130,156,135,125,86,0,632
7:00AM - 7:59AM,0,114,91,138,74,86,0,503
8:00AM - 8:59AM,0,227,308,244,234,114,0,1127
9:00AM - 9:59AM,0,348,300,339,298,104,4,1393
10:00AM - 10:59AM,210,325,265,306,257,207,171,1741
11:00AM - 11:59AM,117,347,349,321,322,207,166,1829
12:00PM - 12:59PM,127,258,235,241,240,264,153,1518
1:00PM - 1:59PM,163,361,316,316,250,224,168,1798
2:00PM - 2:59PM,156,296,281,264,244,241,96,1578
3:00PM - 3:59PM,216,371,344,323,317,260,141,1972
4:00PM - 4:59PM,197,323,397,286,294,334,132,1963
5:00PM - 5:59PM,211,429,440,400,336,292,84,2192
6:00PM - 6:59PM,205,519,423,463,392,183,75,2260
7:00PM - 7:59PM,165,356,367,377,284,130,67,1746
8:00PM - 8:59PM,121,298,261,265,184,71,43,1243
9:00PM - 9:59PM,140,194,160,160,131,72,28,885
10:00PM - 10:59PM,67,103,92,110,67,48,19,506
11:00PM - 11:59PM,8,30,15,8,21,19,7,108
Totals:,2103,5030,4800,4696,4070,2942,1354,24995
"Wed, Feb 26 2025 3:15P",,,,,,,,Page: 1/1
