Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 10, 2019 12:00 AM to Sat, Mar 16, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,6,4,7,1,2,0,20
6:00AM - 6:59AM,0,197,97,179,127,74,0,674
7:00AM - 7:59AM,0,93,79,95,85,64,0,416
8:00AM - 8:59AM,0,177,189,177,183,77,0,803
9:00AM - 9:59AM,1,276,268,284,251,130,1,1211
10:00AM - 10:59AM,157,238,264,254,240,187,243,1583
11:00AM - 11:59AM,160,375,382,380,430,327,152,2206
12:00PM - 12:59PM,203,273,308,315,287,227,127,1740
1:00PM - 1:59PM,156,391,340,378,280,221,156,1922
2:00PM - 2:59PM,175,313,256,317,221,264,151,1697
3:00PM - 3:59PM,203,398,426,319,324,233,161,2064
4:00PM - 4:59PM,206,421,445,376,325,263,144,2180
5:00PM - 5:59PM,193,407,409,420,368,230,152,2179
6:00PM - 6:59PM,241,397,409,428,312,224,137,2148
7:00PM - 7:59PM,155,349,368,316,338,210,145,1881
8:00PM - 8:59PM,151,263,229,251,193,108,109,1304
9:00PM - 9:59PM,97,180,161,158,136,91,75,898
10:00PM - 10:59PM,74,93,94,109,108,55,59,592
11:00PM - 11:59PM,14,20,17,18,17,13,18,117
Totals:,2186,4867,4745,4781,4226,3000,1830,25635
"Wed, Feb 26 2025 3:09P",,,,,,,,Page: 1/1
