Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 30, 2019 12:00 AM to Sat, Jul 6, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,28,32,34,0,11,0,105
7:00AM - 7:59AM,0,34,46,36,0,18,0,134
8:00AM - 8:59AM,0,55,54,51,0,35,0,195
9:00AM - 9:59AM,0,66,58,66,0,50,0,240
10:00AM - 10:59AM,0,72,64,68,0,45,0,249
11:00AM - 11:59AM,12,133,91,140,0,102,3,481
12:00PM - 12:59PM,66,95,81,100,0,66,135,543
1:00PM - 1:59PM,49,86,61,72,0,68,64,400
2:00PM - 2:59PM,62,69,79,81,0,62,79,432
3:00PM - 3:59PM,45,123,145,102,0,72,60,547
4:00PM - 4:59PM,61,163,183,137,0,111,70,725
5:00PM - 5:59PM,51,190,180,157,0,113,62,753
6:00PM - 6:59PM,56,112,133,128,0,80,61,570
7:00PM - 7:59PM,8,35,41,23,0,23,13,143
Totals:,410,1261,1248,1195,0,857,547,5518
"Wed, Feb 26 2025 3:02P",,,,,,,,Page: 1/1
