Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 14, 2019 12:00 AM to Sat, Apr 20, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,4,2,8,3,0,18
6:00AM - 6:59AM,0,211,105,161,140,71,0,688
7:00AM - 7:59AM,0,109,121,141,127,84,0,582
8:00AM - 8:59AM,0,301,268,302,244,103,0,1218
9:00AM - 9:59AM,0,502,361,488,349,162,0,1862
10:00AM - 10:59AM,201,327,368,342,334,209,194,1975
11:00AM - 11:59AM,129,432,497,439,412,324,104,2337
12:00PM - 12:59PM,177,291,379,317,332,243,64,1803
1:00PM - 1:59PM,184,385,437,400,370,294,80,2150
2:00PM - 2:59PM,196,327,322,324,271,280,78,1798
3:00PM - 3:59PM,221,479,517,418,322,270,98,2325
4:00PM - 4:59PM,227,477,470,442,322,287,101,2326
5:00PM - 5:59PM,200,542,549,565,330,291,104,2581
6:00PM - 6:59PM,219,459,465,463,274,215,115,2210
7:00PM - 7:59PM,151,404,370,310,255,138,84,1712
8:00PM - 8:59PM,158,329,296,332,202,75,77,1469
9:00PM - 9:59PM,89,230,190,215,185,124,70,1103
10:00PM - 10:59PM,77,97,152,106,100,75,42,649
11:00PM - 11:59PM,10,16,21,15,10,13,10,95
Totals:,2239,5919,5892,5782,4587,3261,1221,28901
"Wed, Feb 26 2025 3:14P",,,,,,,,Page: 1/1
