Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 13, 2019 12:00 AM to Sat, Jan 19, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,3,4,10,0,0,20
6:00AM - 6:59AM,0,242,127,250,173,113,0,905
7:00AM - 7:59AM,0,174,149,150,95,101,0,669
8:00AM - 8:59AM,0,269,280,236,224,103,0,1112
9:00AM - 9:59AM,1,375,393,378,319,110,4,1580
10:00AM - 10:59AM,193,304,308,304,311,211,164,1795
11:00AM - 11:59AM,122,462,565,387,439,294,154,2423
12:00PM - 12:59PM,139,326,350,341,319,259,170,1904
1:00PM - 1:59PM,167,464,418,418,322,209,208,2206
2:00PM - 2:59PM,187,395,298,346,263,284,178,1951
3:00PM - 3:59PM,196,431,439,384,367,336,213,2366
4:00PM - 4:59PM,262,582,455,469,406,335,246,2755
5:00PM - 5:59PM,279,644,537,615,510,302,227,3114
6:00PM - 6:59PM,274,554,558,567,477,217,129,2776
7:00PM - 7:59PM,205,489,460,363,409,128,93,2147
8:00PM - 8:59PM,173,372,293,233,251,83,91,1496
9:00PM - 9:59PM,105,184,261,175,131,64,48,968
10:00PM - 10:59PM,75,98,82,88,62,51,41,497
11:00PM - 11:59PM,4,13,15,5,16,10,13,76
Totals:,2382,6381,5991,5713,5104,3210,1979,30760
"Wed, Feb 26 2025 3:02P",,,,,,,,Page: 1/1
