Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 12, 2019 12:00 AM to Sat, May 18, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,10,4,9,2,0,27
6:00AM - 6:59AM,0,123,90,185,97,74,0,569
7:00AM - 7:59AM,0,113,122,115,107,91,0,548
8:00AM - 8:59AM,0,235,220,248,190,86,0,979
9:00AM - 9:59AM,1,372,317,396,258,130,0,1474
10:00AM - 10:59AM,167,280,314,347,290,198,206,1802
11:00AM - 11:59AM,106,390,432,381,400,313,161,2183
12:00PM - 12:59PM,106,296,333,291,296,261,193,1776
1:00PM - 1:59PM,119,387,398,365,371,231,184,2055
2:00PM - 2:59PM,112,340,298,278,235,268,153,1684
3:00PM - 3:59PM,146,351,446,420,342,327,160,2192
4:00PM - 4:59PM,157,407,397,392,340,335,206,2234
5:00PM - 5:59PM,152,453,432,479,350,296,137,2299
6:00PM - 6:59PM,156,468,355,420,313,201,130,2043
7:00PM - 7:59PM,131,328,314,266,184,125,79,1427
8:00PM - 8:59PM,147,270,243,215,238,109,86,1308
9:00PM - 9:59PM,105,205,232,183,229,83,89,1126
10:00PM - 10:59PM,56,105,101,117,102,50,66,597
11:00PM - 11:59PM,4,26,20,28,18,8,18,122
Totals:,1665,5151,5074,5130,4369,3188,1868,26445
"Wed, Feb 26 2025 3:16P",,,,,,,,Page: 1/1
