Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 2, 2019 12:00 AM to Sat, Jun 8, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,10,8,3,1,0,0,22
6:00AM - 6:59AM,0,93,60,91,91,63,0,398
7:00AM - 7:59AM,0,95,96,84,73,60,0,408
8:00AM - 8:59AM,0,234,225,245,182,89,0,975
9:00AM - 9:59AM,5,367,289,358,258,154,0,1431
10:00AM - 10:59AM,170,282,302,333,309,189,197,1782
11:00AM - 11:59AM,138,357,420,332,342,241,145,1975
12:00PM - 12:59PM,156,311,285,281,283,179,129,1624
1:00PM - 1:59PM,120,413,389,328,340,201,134,1925
2:00PM - 2:59PM,160,322,242,279,238,236,154,1631
3:00PM - 3:59PM,161,337,298,338,332,186,187,1839
4:00PM - 4:59PM,172,347,343,259,312,325,145,1903
5:00PM - 5:59PM,162,441,405,369,342,264,158,2141
6:00PM - 6:59PM,154,424,316,274,291,153,142,1754
7:00PM - 7:59PM,129,276,252,185,241,107,116,1306
8:00PM - 8:59PM,151,263,202,159,186,92,99,1152
9:00PM - 9:59PM,107,178,227,174,205,112,96,1099
10:00PM - 10:59PM,90,91,114,87,87,51,36,556
11:00PM - 11:59PM,8,20,17,28,21,0,0,94
Totals:,1883,4861,4490,4207,4134,2702,1738,24015
"Wed, Feb 26 2025 2:58P",,,,,,,,Page: 1/1
