Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 29, 2019 12:00 AM to Sat, Oct 5, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,2,0,0,0,2
6:00AM - 6:59AM,0,114,162,193,88,98,0,655
7:00AM - 7:59AM,0,69,131,195,97,102,0,594
8:00AM - 8:59AM,0,138,362,301,331,195,0,1327
9:00AM - 9:59AM,5,154,441,449,388,158,2,1597
10:00AM - 10:59AM,198,360,358,447,313,215,352,2243
11:00AM - 11:59AM,204,464,508,425,450,310,218,2579
12:00PM - 12:59PM,202,405,347,272,285,351,149,2011
1:00PM - 1:59PM,220,447,422,400,341,252,113,2195
2:00PM - 2:59PM,281,418,402,349,302,341,92,2185
3:00PM - 3:59PM,298,390,436,402,415,400,107,2448
4:00PM - 4:59PM,394,493,469,350,412,406,113,2637
5:00PM - 5:59PM,252,410,548,606,399,310,87,2612
6:00PM - 6:59PM,225,469,577,599,382,218,79,2549
7:00PM - 7:59PM,105,356,545,392,399,213,86,2096
8:00PM - 8:59PM,119,258,372,282,227,92,61,1411
9:00PM - 9:59PM,48,100,146,150,150,75,42,711
10:00PM - 10:59PM,20,28,50,53,68,67,38,324
11:00PM - 11:59PM,8,4,9,9,13,18,5,66
Totals:,2579,5077,6285,5876,5060,3821,1544,30242
"Wed, Feb 26 2025 3:12P",,,,,,,,Page: 1/1
