Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 27, 2019 12:00 AM to Sat, Nov 2, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,137,129,158,157,57,0,638
7:00AM - 7:59AM,0,97,106,123,69,45,0,440
8:00AM - 8:59AM,0,200,270,213,205,78,0,966
9:00AM - 9:59AM,0,340,306,340,257,98,0,1341
10:00AM - 10:59AM,143,271,235,292,239,150,148,1478
11:00AM - 11:59AM,101,315,361,295,312,167,140,1691
12:00PM - 12:59PM,111,221,247,230,222,190,135,1356
1:00PM - 1:59PM,124,323,304,287,247,191,149,1625
2:00PM - 2:59PM,131,275,241,260,227,212,212,1558
3:00PM - 3:59PM,150,329,332,308,294,239,185,1837
4:00PM - 4:59PM,160,381,423,265,317,315,151,2012
5:00PM - 5:59PM,176,396,419,346,343,294,118,2092
6:00PM - 6:59PM,213,489,417,455,259,174,116,2123
7:00PM - 7:59PM,174,356,315,308,177,116,79,1525
8:00PM - 8:59PM,103,318,244,184,86,66,78,1079
9:00PM - 9:59PM,58,172,169,147,49,40,66,701
10:00PM - 10:59PM,72,115,98,65,43,46,56,495
11:00PM - 11:59PM,8,16,27,17,10,12,25,115
Totals:,1724,4751,4643,4294,3513,2490,1658,23073
"Wed, Feb 26 2025 3:15P",,,,,,,,Page: 1/1
