Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 28, 2019 12:00 AM to Sat, Aug 3, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,50,40,44,30,33,0,197
7:00AM - 7:59AM,0,39,32,27,31,30,0,159
8:00AM - 8:59AM,0,51,57,57,75,49,0,289
9:00AM - 9:59AM,0,52,48,49,37,53,0,239
10:00AM - 10:59AM,0,55,51,67,56,59,0,288
11:00AM - 11:59AM,0,137,91,121,101,111,0,561
12:00PM - 12:59PM,82,91,93,82,95,93,108,644
1:00PM - 1:59PM,57,69,84,64,56,61,52,443
2:00PM - 2:59PM,67,79,77,73,66,78,57,497
3:00PM - 3:59PM,58,106,110,100,123,66,40,603
4:00PM - 4:59PM,66,154,141,161,166,117,61,866
5:00PM - 5:59PM,55,248,232,161,152,111,47,1006
6:00PM - 6:59PM,61,142,121,93,103,100,44,664
7:00PM - 7:59PM,13,28,27,28,22,21,17,156
Totals:,459,1301,1204,1127,1113,982,426,6612
"Wed, Feb 26 2025 3:06P",,,,,,,,Page: 1/1
