Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 3, 2019 12:00 AM to Sat, Feb 9, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,6,3,0,8,2,0,19
6:00AM - 6:59AM,0,145,170,148,218,92,0,773
7:00AM - 7:59AM,0,117,119,150,118,90,0,594
8:00AM - 8:59AM,0,208,227,204,180,98,0,917
9:00AM - 9:59AM,0,311,300,298,280,118,9,1316
10:00AM - 10:59AM,254,229,291,262,280,183,204,1703
11:00AM - 11:59AM,165,364,451,406,427,322,177,2312
12:00PM - 12:59PM,162,387,291,277,268,273,157,1815
1:00PM - 1:59PM,162,399,333,354,291,213,238,1990
2:00PM - 2:59PM,128,341,251,347,247,239,206,1759
3:00PM - 3:59PM,118,357,436,362,374,339,236,2222
4:00PM - 4:59PM,96,455,373,464,375,330,199,2292
5:00PM - 5:59PM,102,504,403,506,495,306,196,2512
6:00PM - 6:59PM,119,494,484,489,489,219,196,2490
7:00PM - 7:59PM,144,560,448,372,411,153,133,2221
8:00PM - 8:59PM,121,376,318,338,253,112,102,1620
9:00PM - 9:59PM,94,251,211,208,178,80,88,1110
10:00PM - 10:59PM,48,94,104,91,79,47,50,513
11:00PM - 11:59PM,11,11,20,9,10,7,7,75
Totals:,1724,5609,5233,5285,4981,3223,2198,28253
"Wed, Feb 26 2025 3:05P",,,,,,,,Page: 1/1
