Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 24, 2019 12:00 AM to Sat, Mar 2, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,2,0,2
6:00AM - 6:59AM,0,0,0,0,0,70,0,70
7:00AM - 7:59AM,0,0,0,0,0,77,0,77
8:00AM - 8:59AM,0,0,0,0,0,71,0,71
9:00AM - 9:59AM,0,0,0,0,55,116,4,175
10:00AM - 10:59AM,229,0,0,0,392,228,270,1119
11:00AM - 11:59AM,171,0,0,0,402,401,220,1194
12:00PM - 12:59PM,172,0,348,0,319,359,176,1374
1:00PM - 1:59PM,214,0,310,0,359,269,203,1355
2:00PM - 2:59PM,269,0,316,0,288,277,236,1386
3:00PM - 3:59PM,205,0,370,0,378,400,231,1584
4:00PM - 4:59PM,270,0,382,0,491,329,230,1702
5:00PM - 5:59PM,284,0,420,0,451,336,183,1674
6:00PM - 6:59PM,237,0,257,0,468,273,156,1391
7:00PM - 7:59PM,173,0,62,0,333,172,97,837
8:00PM - 8:59PM,183,0,0,0,182,143,70,578
9:00PM - 9:59PM,83,0,0,0,203,91,80,457
10:00PM - 10:59PM,53,0,0,0,121,61,43,278
11:00PM - 11:59PM,7,0,0,0,12,11,11,41
Totals:,2550,0,2465,0,4454,3686,2210,15365
"Wed, Feb 26 2025 3:07P",,,,,,,,Page: 1/1
