Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 17, 2019 12:00 AM to Sat, Nov 23, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,2,0,2
6:00AM - 6:59AM,0,119,158,111,115,83,0,586
7:00AM - 7:59AM,0,100,105,144,85,79,0,513
8:00AM - 8:59AM,0,228,268,207,237,117,0,1057
9:00AM - 9:59AM,0,320,302,339,276,139,12,1388
10:00AM - 10:59AM,180,327,269,314,253,173,204,1720
11:00AM - 11:59AM,126,360,347,285,334,225,172,1849
12:00PM - 12:59PM,112,274,256,230,242,226,158,1498
1:00PM - 1:59PM,158,344,307,326,289,217,230,1871
2:00PM - 2:59PM,152,270,287,277,268,247,162,1663
3:00PM - 3:59PM,220,415,309,356,341,268,180,2089
4:00PM - 4:59PM,231,328,378,333,375,319,217,2181
5:00PM - 5:59PM,187,492,375,513,391,300,146,2404
6:00PM - 6:59PM,183,474,408,451,440,195,126,2277
7:00PM - 7:59PM,153,448,406,399,304,114,86,1910
8:00PM - 8:59PM,110,306,332,255,242,112,124,1481
9:00PM - 9:59PM,102,214,227,215,175,76,78,1087
10:00PM - 10:59PM,68,125,118,117,92,68,55,643
11:00PM - 11:59PM,27,20,29,20,14,12,19,141
Totals:,2009,5164,4881,4892,4473,2972,1969,26360
"Wed, Feb 26 2025 3:17P",,,,,,,,Page: 1/1
