Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 7, 2019 12:00 AM to Sat, Apr 13, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,11,0,9,1,0,25
6:00AM - 6:59AM,0,138,148,161,163,76,0,686
7:00AM - 7:59AM,0,152,119,142,109,63,0,585
8:00AM - 8:59AM,0,306,264,313,238,131,0,1252
9:00AM - 9:59AM,0,518,372,503,360,167,0,1920
10:00AM - 10:59AM,244,356,419,352,326,237,212,2146
11:00AM - 11:59AM,181,436,487,435,486,343,181,2549
12:00PM - 12:59PM,192,365,360,342,349,278,176,2062
1:00PM - 1:59PM,242,468,458,446,438,280,219,2551
2:00PM - 2:59PM,196,374,346,346,291,315,171,2039
3:00PM - 3:59PM,209,497,499,506,422,311,209,2653
4:00PM - 4:59PM,271,483,437,442,403,286,213,2535
5:00PM - 5:59PM,271,571,519,616,443,325,188,2933
6:00PM - 6:59PM,282,479,460,520,414,247,132,2534
7:00PM - 7:59PM,181,373,416,376,349,149,155,1999
8:00PM - 8:59PM,154,334,363,294,266,108,74,1593
9:00PM - 9:59PM,108,318,233,215,192,104,76,1246
10:00PM - 10:59PM,76,148,93,123,128,53,75,696
11:00PM - 11:59PM,15,18,18,18,12,10,11,102
Totals:,2622,6338,6022,6150,5398,3484,2092,32106
"Wed, Feb 26 2025 3:13P",,,,,,,,Page: 1/1
