Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 10, 2019 12:00 AM to Sat, Nov 16, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,6,1,2,0,0,0,9
6:00AM - 6:59AM,0,200,125,148,106,85,0,664
7:00AM - 7:59AM,0,108,108,126,95,74,0,511
8:00AM - 8:59AM,0,203,262,231,189,133,0,1018
9:00AM - 9:59AM,0,351,307,347,292,131,0,1428
10:00AM - 10:59AM,199,337,281,317,249,188,201,1772
11:00AM - 11:59AM,130,352,382,365,347,231,180,1987
12:00PM - 12:59PM,149,248,264,224,240,217,178,1520
1:00PM - 1:59PM,145,350,317,319,259,231,142,1763
2:00PM - 2:59PM,128,307,281,253,241,245,161,1616
3:00PM - 3:59PM,216,348,340,294,320,272,153,1943
4:00PM - 4:59PM,237,302,380,302,324,369,130,2044
5:00PM - 5:59PM,224,457,411,436,375,363,126,2392
6:00PM - 6:59PM,208,517,467,447,360,258,64,2321
7:00PM - 7:59PM,156,334,360,382,320,146,72,1770
8:00PM - 8:59PM,94,230,246,299,257,96,45,1267
9:00PM - 9:59PM,116,213,230,249,183,65,29,1085
10:00PM - 10:59PM,89,103,91,97,109,62,24,575
11:00PM - 11:59PM,15,14,24,16,12,17,8,106
Totals:,2106,4980,4877,4854,4278,3183,1513,25791
"Wed, Feb 26 2025 3:17P",,,,,,,,Page: 1/1
