Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 21, 2019 12:00 AM to Sat, Apr 27, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,6,6,9,19,2,0,42
6:00AM - 6:59AM,0,140,108,168,117,88,0,621
7:00AM - 7:59AM,0,129,119,129,92,97,0,566
8:00AM - 8:59AM,0,257,254,268,216,112,0,1107
9:00AM - 9:59AM,4,466,389,467,335,134,25,1820
10:00AM - 10:59AM,173,299,342,378,322,211,257,1982
11:00AM - 11:59AM,106,399,462,405,411,311,189,2283
12:00PM - 12:59PM,96,316,383,328,351,248,199,1921
1:00PM - 1:59PM,111,433,445,426,386,253,179,2233
2:00PM - 2:59PM,125,306,300,320,230,260,180,1721
3:00PM - 3:59PM,162,445,490,420,368,227,175,2287
4:00PM - 4:59PM,169,480,472,414,331,296,150,2312
5:00PM - 5:59PM,158,510,507,499,386,236,164,2460
6:00PM - 6:59PM,160,392,458,483,279,207,138,2117
7:00PM - 7:59PM,113,383,318,299,255,143,98,1609
8:00PM - 8:59PM,102,335,238,317,199,79,82,1352
9:00PM - 9:59PM,104,204,214,226,171,93,66,1078
10:00PM - 10:59PM,60,113,135,144,88,39,44,623
11:00PM - 11:59PM,16,21,29,23,20,16,3,128
Totals:,1659,5634,5669,5723,4576,3052,1949,28262
"Wed, Feb 26 2025 3:14P",,,,,,,,Page: 1/1
