Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 3, 2019 12:00 AM to Sat, Mar 9, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,5,3,6,8,2,0,24
6:00AM - 6:59AM,0,154,143,184,223,81,0,785
7:00AM - 7:59AM,0,125,82,122,100,97,0,526
8:00AM - 8:59AM,0,233,216,194,203,91,0,937
9:00AM - 9:59AM,5,339,283,303,246,151,2,1329
10:00AM - 10:59AM,231,223,240,221,270,194,201,1580
11:00AM - 11:59AM,189,429,452,401,486,329,165,2451
12:00PM - 12:59PM,190,329,297,274,300,292,175,1857
1:00PM - 1:59PM,196,370,317,340,326,244,154,1947
2:00PM - 2:59PM,221,318,250,336,249,306,191,1871
3:00PM - 3:59PM,241,354,390,317,372,296,181,2151
4:00PM - 4:59PM,240,394,349,388,374,308,194,2247
5:00PM - 5:59PM,203,456,504,436,444,333,183,2559
6:00PM - 6:59PM,273,394,432,417,411,250,166,2343
7:00PM - 7:59PM,176,374,402,391,326,136,116,1921
8:00PM - 8:59PM,93,225,232,274,207,100,69,1200
9:00PM - 9:59PM,86,171,187,175,135,96,59,909
10:00PM - 10:59PM,68,80,83,94,92,56,63,536
11:00PM - 11:59PM,5,19,18,15,13,12,5,87
Totals:,2417,4992,4880,4888,4785,3374,1924,27260
"Wed, Feb 26 2025 3:09P",,,,,,,,Page: 1/1
