Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Dec 1, 2019 12:00 AM to Sat, Dec 7, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,1,1,0,3
6:00AM - 6:59AM,0,99,110,94,82,61,0,446
7:00AM - 7:59AM,0,93,83,79,71,63,0,389
8:00AM - 8:59AM,0,230,245,196,222,113,0,1006
9:00AM - 9:59AM,1,311,275,342,294,101,0,1324
10:00AM - 10:59AM,122,294,257,314,260,167,149,1563
11:00AM - 11:59AM,74,306,312,289,303,202,132,1618
12:00PM - 12:59PM,89,217,264,228,219,207,157,1381
1:00PM - 1:59PM,124,317,298,286,278,204,180,1687
2:00PM - 2:59PM,152,246,259,224,215,237,184,1517
3:00PM - 3:59PM,127,298,338,308,276,275,207,1829
4:00PM - 4:59PM,169,389,349,363,318,289,215,2092
5:00PM - 5:59PM,191,405,420,396,386,199,160,2157
6:00PM - 6:59PM,168,498,399,483,312,149,156,2165
7:00PM - 7:59PM,109,386,275,294,276,138,123,1601
8:00PM - 8:59PM,102,228,186,208,194,69,112,1099
9:00PM - 9:59PM,70,170,164,184,171,93,77,929
10:00PM - 10:59PM,30,80,80,83,63,42,76,454
11:00PM - 11:59PM,12,9,23,12,21,12,22,111
Totals:,1540,4576,4338,4383,3962,2622,1950,23371
"Wed, Feb 26 2025 3:19P",,,,,,,,Page: 1/1
