Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 17, 2019 12:00 AM to Sat, Feb 23, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,5,4,4,5,0,21
6:00AM - 6:59AM,0,130,151,222,145,118,0,766
7:00AM - 7:59AM,0,128,91,131,100,71,0,521
8:00AM - 8:59AM,0,205,224,212,170,96,0,907
9:00AM - 9:59AM,0,308,290,304,262,98,6,1268
10:00AM - 10:59AM,218,257,294,245,282,199,201,1696
11:00AM - 11:59AM,153,454,496,416,451,323,213,2506
12:00PM - 12:59PM,179,363,298,301,270,241,189,1841
1:00PM - 1:59PM,157,411,324,345,302,258,216,2013
2:00PM - 2:59PM,213,399,213,282,263,287,218,1875
3:00PM - 3:59PM,242,350,398,329,331,317,189,2156
4:00PM - 4:59PM,218,468,431,415,453,294,272,2551
5:00PM - 5:59PM,234,468,456,498,351,260,194,2461
6:00PM - 6:59PM,268,458,411,458,361,229,167,2352
7:00PM - 7:59PM,217,444,445,491,369,127,121,2214
8:00PM - 8:59PM,176,398,323,304,253,112,105,1671
9:00PM - 9:59PM,107,220,196,177,213,61,83,1057
10:00PM - 10:59PM,39,91,73,75,84,93,44,499
11:00PM - 11:59PM,15,21,10,16,21,13,10,106
Totals:,2436,5576,5129,5225,4685,3202,2228,28481
"Wed, Feb 26 2025 3:06P",,,,,,,,Page: 1/1
