Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 19, 2019 12:00 AM to Sat, May 25, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,3,1,2,2,3,0,11
6:00AM - 6:59AM,0,147,104,115,92,57,0,515
7:00AM - 7:59AM,0,88,99,107,84,66,0,444
8:00AM - 8:59AM,0,249,241,258,192,94,0,1034
9:00AM - 9:59AM,1,402,297,396,266,144,19,1525
10:00AM - 10:59AM,182,304,289,318,305,190,131,1719
11:00AM - 11:59AM,100,380,431,357,386,235,109,1998
12:00PM - 12:59PM,205,293,330,314,318,200,141,1801
1:00PM - 1:59PM,224,382,409,386,356,207,122,2086
2:00PM - 2:59PM,181,312,276,274,272,268,183,1766
3:00PM - 3:59PM,203,413,386,381,276,248,126,2033
4:00PM - 4:59PM,212,395,403,331,305,265,134,2045
5:00PM - 5:59PM,144,454,465,515,329,263,132,2302
6:00PM - 6:59PM,158,363,379,421,299,175,111,1906
7:00PM - 7:59PM,136,297,316,312,217,134,94,1506
8:00PM - 8:59PM,134,204,248,279,195,68,79,1207
9:00PM - 9:59PM,138,295,206,279,169,89,44,1220
10:00PM - 10:59PM,65,84,99,104,85,52,66,555
11:00PM - 11:59PM,14,15,18,19,23,13,12,114
Totals:,2097,5080,4997,5168,4171,2771,1503,25787
"Wed, Feb 26 2025 3:17P",,,,,,,,Page: 1/1
