Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 28, 2019 12:00 AM to Sat, May 4, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,7,2,4,3,0,20
6:00AM - 6:59AM,0,137,90,143,121,90,0,581
7:00AM - 7:59AM,0,132,114,107,98,70,0,521
8:00AM - 8:59AM,0,261,260,282,226,119,0,1148
9:00AM - 9:59AM,2,409,307,420,307,155,2,1602
10:00AM - 10:59AM,169,322,308,345,298,206,211,1859
11:00AM - 11:59AM,138,419,470,391,420,277,185,2300
12:00PM - 12:59PM,155,299,302,284,284,217,164,1705
1:00PM - 1:59PM,138,408,422,388,384,198,144,2082
2:00PM - 2:59PM,185,303,284,301,270,219,140,1702
3:00PM - 3:59PM,169,451,435,424,393,215,143,2230
4:00PM - 4:59PM,182,425,366,391,346,286,169,2165
5:00PM - 5:59PM,202,497,469,483,437,262,108,2458
6:00PM - 6:59PM,190,354,429,401,319,170,144,2007
7:00PM - 7:59PM,133,365,334,285,250,99,88,1554
8:00PM - 8:59PM,136,300,256,239,219,83,125,1358
9:00PM - 9:59PM,113,205,201,239,199,96,89,1142
10:00PM - 10:59PM,65,127,120,96,113,65,55,641
11:00PM - 11:59PM,8,11,8,22,16,18,5,88
Totals:,1985,5429,5182,5243,4704,2848,1772,27163
"Wed, Feb 26 2025 3:15P",,,,,,,,Page: 1/1
