Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 31, 2019 12:00 AM to Sat, Apr 6, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,9,4,3,5,5,0,26
6:00AM - 6:59AM,0,130,104,151,105,74,0,564
7:00AM - 7:59AM,0,136,107,143,96,76,0,558
8:00AM - 8:59AM,0,313,284,349,233,109,0,1288
9:00AM - 9:59AM,0,539,433,519,346,170,0,2007
10:00AM - 10:59AM,0,388,428,403,385,242,226,2072
11:00AM - 11:59AM,0,479,501,458,439,371,229,2477
12:00PM - 12:59PM,0,383,406,342,322,276,191,1920
1:00PM - 1:59PM,0,473,477,440,401,319,212,2322
2:00PM - 2:59PM,0,358,371,403,296,389,235,2052
3:00PM - 3:59PM,0,453,486,453,398,319,195,2304
4:00PM - 4:59PM,0,430,450,454,420,316,198,2268
5:00PM - 5:59PM,14,595,517,539,442,293,224,2624
6:00PM - 6:59PM,353,515,498,465,288,267,178,2564
7:00PM - 7:59PM,160,398,444,281,279,156,119,1837
8:00PM - 8:59PM,147,330,287,296,204,142,125,1531
9:00PM - 9:59PM,60,146,179,196,122,96,80,879
10:00PM - 10:59PM,35,61,64,88,68,67,55,438
11:00PM - 11:59PM,5,6,12,8,7,17,5,60
Totals:,774,6142,6052,5991,4856,3704,2272,29791
"Wed, Feb 26 2025 3:12P",,,,,,,,Page: 1/1
