Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 27, 2019 12:00 AM to Sat, Feb 2, 2019 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,2,1,0,6,4,0,13
6:00AM - 6:59AM,0,226,151,254,173,96,0,900
7:00AM - 7:59AM,0,133,118,142,96,98,0,587
8:00AM - 8:59AM,0,218,279,198,186,96,0,977
9:00AM - 9:59AM,0,308,289,346,242,131,11,1327
10:00AM - 10:59AM,227,257,280,223,293,196,232,1708
11:00AM - 11:59AM,180,407,470,412,441,348,202,2460
12:00PM - 12:59PM,185,458,310,293,283,272,238,2039
1:00PM - 1:59PM,210,380,360,356,314,246,193,2059
2:00PM - 2:59PM,200,325,281,305,247,313,241,1912
3:00PM - 3:59PM,266,397,414,344,363,283,240,2307
4:00PM - 4:59PM,223,458,387,469,368,380,269,2554
5:00PM - 5:59PM,263,561,493,564,407,317,277,2882
6:00PM - 6:59PM,273,493,564,513,471,230,208,2752
7:00PM - 7:59PM,290,491,435,330,360,127,148,2181
8:00PM - 8:59PM,196,385,252,370,321,102,144,1770
9:00PM - 9:59PM,102,243,195,192,212,114,50,1108
10:00PM - 10:59PM,51,81,78,86,64,41,65,466
11:00PM - 11:59PM,7,15,7,23,15,11,5,83
Totals:,2673,5838,5364,5420,4862,3405,2523,30085
"Wed, Feb 26 2025 3:04P",,,,,,,,Page: 1/1
