Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 9, 2023 12:00 AM to Sat, Jul 15, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,35,32,29,25,24,0,145
7:00AM - 7:59AM,0,28,26,26,19,26,0,125
8:00AM - 8:59AM,0,16,21,25,23,22,0,107
9:00AM - 9:59AM,0,31,30,31,29,44,0,165
10:00AM - 10:59AM,0,43,34,39,39,33,0,188
11:00AM - 11:59AM,0,63,52,60,59,62,0,296
12:00PM - 12:59PM,0,59,69,60,47,45,92,372
1:00PM - 1:59PM,0,71,46,42,35,52,35,281
2:00PM - 2:59PM,0,44,45,43,36,33,38,239
3:00PM - 3:59PM,0,64,56,58,54,51,60,343
4:00PM - 4:59PM,0,103,109,106,91,81,9,499
5:00PM - 5:59PM,0,104,108,99,84,33,0,428
6:00PM - 6:59PM,0,54,56,58,47,0,0,215
7:00PM - 7:59PM,0,7,15,17,3,0,0,42
Totals:,0,722,699,694,591,506,234,3446
"Mon, Mar 3 2025 2:39P",,,,,,,,Page: 1/1
