Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 12, 2023 12:00 AM to Sat, Nov 18, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,102,141,100,146,86,0,575
7:00AM - 7:59AM,0,133,142,141,108,65,0,589
8:00AM - 8:59AM,0,193,175,158,146,92,0,764
9:00AM - 9:59AM,109,209,288,230,222,135,131,1324
10:00AM - 10:59AM,120,197,248,255,260,228,116,1424
11:00AM - 11:59AM,173,316,311,340,265,172,147,1724
12:00PM - 12:59PM,165,268,212,283,202,218,153,1501
1:00PM - 1:59PM,203,319,328,307,324,235,148,1864
2:00PM - 2:59PM,205,239,320,223,309,293,153,1742
3:00PM - 3:59PM,232,319,335,303,244,244,170,1847
4:00PM - 4:59PM,194,403,352,331,338,303,161,2082
5:00PM - 5:59PM,177,462,444,455,326,323,139,2326
6:00PM - 6:59PM,197,408,454,409,341,235,127,2171
7:00PM - 7:59PM,112,352,400,349,328,127,137,1805
8:00PM - 8:59PM,33,296,223,236,229,48,19,1084
9:00PM - 9:59PM,0,217,169,186,158,1,0,731
10:00PM - 10:59PM,0,32,26,34,18,0,0,110
Totals:,1920,4465,4568,4340,3964,2806,1601,23664
"Mon, Mar 3 2025 2:49P",,,,,,,,Page: 1/1
