Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 22, 2023 12:00 AM to Sat, Oct 28, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,3,0,3
6:00AM - 6:59AM,0,148,137,113,103,73,0,574
7:00AM - 7:59AM,0,136,203,159,145,59,0,702
8:00AM - 8:59AM,0,207,229,205,172,88,0,901
9:00AM - 9:59AM,148,236,304,227,247,131,84,1377
10:00AM - 10:59AM,93,259,256,255,255,193,102,1413
11:00AM - 11:59AM,141,333,353,314,278,194,105,1718
12:00PM - 12:59PM,187,311,245,299,199,199,121,1561
1:00PM - 1:59PM,173,344,331,293,336,195,112,1784
2:00PM - 2:59PM,180,243,355,180,274,250,114,1596
3:00PM - 3:59PM,208,362,308,269,302,231,157,1837
4:00PM - 4:59PM,275,345,341,317,289,320,156,2043
5:00PM - 5:59PM,191,411,425,360,312,248,189,2136
6:00PM - 6:59PM,170,522,454,466,350,137,120,2219
7:00PM - 7:59PM,115,388,379,339,276,83,83,1663
8:00PM - 8:59PM,41,304,262,217,136,16,20,996
9:00PM - 9:59PM,0,238,153,133,108,0,0,632
10:00PM - 10:59PM,0,31,25,12,18,0,0,86
Totals:,1922,4818,4760,4158,3800,2420,1363,23241
"Mon, Mar 3 2025 2:47P",,,,,,,,Page: 1/1
