Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 15, 2023 12:00 AM to Sat, Jan 21, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,0,197,171,168,139,0,675
7:00AM - 7:59AM,0,0,217,224,153,82,0,676
8:00AM - 8:59AM,0,0,267,248,255,139,0,909
9:00AM - 9:59AM,135,0,334,332,319,159,204,1483
10:00AM - 10:59AM,114,0,315,315,280,205,161,1390
11:00AM - 11:59AM,133,0,395,370,361,276,184,1719
12:00PM - 12:59PM,234,0,262,329,260,280,199,1564
1:00PM - 1:59PM,186,0,409,309,371,285,244,1804
2:00PM - 2:59PM,274,0,384,244,337,327,249,1815
3:00PM - 3:59PM,237,0,497,390,374,313,214,2025
4:00PM - 4:59PM,245,0,516,508,454,371,220,2314
5:00PM - 5:59PM,269,0,591,610,506,330,186,2492
6:00PM - 6:59PM,192,0,632,676,557,246,163,2466
7:00PM - 7:59PM,129,0,468,486,404,149,115,1751
8:00PM - 8:59PM,42,0,303,283,209,39,36,912
9:00PM - 9:59PM,0,0,183,163,142,0,0,488
10:00PM - 10:59PM,0,0,34,22,13,0,0,69
Totals:,2190,0,6005,5681,5163,3340,2175,24554
"Mon, Mar 3 2025 2:40P",,,,,,,,Page: 1/1
