Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 21, 2023 12:00 AM to Sat, May 27, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,1,0,3
6:00AM - 6:59AM,0,126,125,127,125,77,0,580
7:00AM - 7:59AM,0,136,158,123,102,70,0,589
8:00AM - 8:59AM,0,206,223,219,178,122,0,948
9:00AM - 9:59AM,105,256,303,297,271,160,120,1512
10:00AM - 10:59AM,111,277,327,323,263,233,114,1648
11:00AM - 11:59AM,101,282,384,312,299,258,108,1744
12:00PM - 12:59PM,136,275,294,294,221,180,108,1508
1:00PM - 1:59PM,163,361,369,353,296,175,141,1858
2:00PM - 2:59PM,132,266,299,259,278,170,155,1559
3:00PM - 3:59PM,190,343,356,256,276,146,171,1738
4:00PM - 4:59PM,167,398,403,353,282,177,157,1937
5:00PM - 5:59PM,173,407,383,388,272,170,76,1869
6:00PM - 6:59PM,127,341,342,367,258,140,92,1667
7:00PM - 7:59PM,116,327,266,272,107,72,61,1221
8:00PM - 8:59PM,42,298,235,182,168,31,16,972
9:00PM - 9:59PM,0,200,159,142,120,0,0,621
10:00PM - 10:59PM,0,33,24,31,28,0,0,116
Totals:,1563,4532,4651,4299,3544,2182,1319,22090
"Mon, Mar 3 2025 2:53P",,,,,,,,Page: 1/1
