Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 19, 2023 12:00 AM to Sat, Feb 25, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,133,136,158,0,91,0,518
7:00AM - 7:59AM,0,162,197,159,105,78,0,701
8:00AM - 8:59AM,0,218,234,249,217,127,0,1045
9:00AM - 9:59AM,105,275,293,289,271,159,197,1589
10:00AM - 10:59AM,106,253,297,288,324,252,117,1637
11:00AM - 11:59AM,156,319,321,345,312,257,121,1831
12:00PM - 12:59PM,200,313,226,312,236,284,166,1737
1:00PM - 1:59PM,228,310,352,311,334,250,175,1960
2:00PM - 2:59PM,236,267,334,262,295,242,198,1834
3:00PM - 3:59PM,225,384,421,378,337,283,198,2226
4:00PM - 4:59PM,200,410,439,331,380,359,153,2272
5:00PM - 5:59PM,229,453,514,524,507,317,112,2656
6:00PM - 6:59PM,211,443,550,523,465,245,150,2587
7:00PM - 7:59PM,102,307,455,374,335,156,83,1812
8:00PM - 8:59PM,32,330,292,301,224,36,31,1246
9:00PM - 9:59PM,0,163,181,221,171,0,0,736
10:00PM - 10:59PM,0,28,18,30,25,0,0,101
Totals:,2030,4768,5261,5056,4538,3136,1701,26490
"Mon, Mar 3 2025 2:44P",,,,,,,,Page: 1/1
