Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 23, 2023 12:00 AM to Sat, Apr 29, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,2,0,0,0,0,2
6:00AM - 6:59AM,0,164,145,168,116,82,0,675
7:00AM - 7:59AM,0,164,160,158,148,103,0,733
8:00AM - 8:59AM,0,232,265,236,203,156,1,1093
9:00AM - 9:59AM,111,271,321,301,321,206,181,1712
10:00AM - 10:59AM,136,270,355,346,307,252,80,1746
11:00AM - 11:59AM,116,351,425,321,323,237,57,1830
12:00PM - 12:59PM,123,351,258,318,240,213,73,1576
1:00PM - 1:59PM,138,388,383,307,325,177,73,1791
2:00PM - 2:59PM,177,308,335,234,262,136,68,1520
3:00PM - 3:59PM,209,340,372,273,287,154,76,1711
4:00PM - 4:59PM,232,402,355,328,318,141,57,1833
5:00PM - 5:59PM,227,471,435,383,283,116,63,1978
6:00PM - 6:59PM,169,364,393,354,270,96,75,1721
7:00PM - 7:59PM,133,388,357,225,192,74,64,1433
8:00PM - 8:59PM,60,332,237,222,182,31,29,1093
9:00PM - 9:59PM,0,176,143,148,121,0,0,588
10:00PM - 10:59PM,0,31,32,46,26,0,0,135
Totals:,1831,5003,4973,4368,3924,2174,897,23170
"Mon, Mar 3 2025 2:49P",,,,,,,,Page: 1/1
