Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 30, 2023 12:00 AM to Sat, May 6, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,2,0,0,0,0,2
6:00AM - 6:59AM,0,146,125,157,141,94,0,663
7:00AM - 7:59AM,0,167,191,157,121,89,0,725
8:00AM - 8:59AM,0,237,233,258,228,136,0,1092
9:00AM - 9:59AM,97,281,318,335,286,174,206,1697
10:00AM - 10:59AM,104,298,355,295,306,260,135,1753
11:00AM - 11:59AM,120,333,400,370,367,241,173,2004
12:00PM - 12:59PM,137,298,296,348,276,274,191,1820
1:00PM - 1:59PM,127,397,387,354,317,280,194,2056
2:00PM - 2:59PM,138,270,327,309,275,303,210,1832
3:00PM - 3:59PM,192,335,438,331,377,273,184,2130
4:00PM - 4:59PM,201,369,447,382,398,307,175,2279
5:00PM - 5:59PM,218,417,469,445,394,247,140,2330
6:00PM - 6:59PM,146,400,402,381,354,173,109,1965
7:00PM - 7:59PM,127,349,324,224,231,130,72,1457
8:00PM - 8:59PM,52,308,238,230,183,54,42,1107
9:00PM - 9:59PM,0,180,147,150,123,0,0,600
10:00PM - 10:59PM,0,20,41,19,28,0,0,108
Totals:,1659,4805,5140,4745,4405,3035,1831,25620
"Mon, Mar 3 2025 2:50P",,,,,,,,Page: 1/1
