Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Mar 5, 2023 12:00 AM to Sat, Mar 11, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,140,138,149,113,92,0,632
7:00AM - 7:59AM,0,163,134,167,143,77,0,684
8:00AM - 8:59AM,0,221,256,241,207,111,0,1036
9:00AM - 9:59AM,113,291,285,273,294,184,200,1640
10:00AM - 10:59AM,91,238,346,241,299,213,145,1573
11:00AM - 11:59AM,163,352,336,350,328,276,159,1964
12:00PM - 12:59PM,196,312,258,328,261,292,172,1819
1:00PM - 1:59PM,208,346,377,316,342,290,197,2076
2:00PM - 2:59PM,217,281,303,252,310,268,192,1823
3:00PM - 3:59PM,253,368,383,382,308,261,196,2151
4:00PM - 4:59PM,256,421,422,439,379,362,126,2405
5:00PM - 5:59PM,243,488,480,460,467,306,104,2548
6:00PM - 6:59PM,209,543,549,463,505,221,91,2581
7:00PM - 7:59PM,161,450,410,349,366,126,116,1978
8:00PM - 8:59PM,39,362,262,317,274,46,27,1327
9:00PM - 9:59PM,0,223,161,160,102,0,0,646
10:00PM - 10:59PM,0,27,22,30,19,0,0,98
Totals:,2149,5226,5123,4918,4717,3125,1725,26983
"Mon, Mar 3 2025 2:45P",,,,,,,,Page: 1/1
