Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 7, 2023 12:00 AM to Sat, May 13, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,146,139,172,113,103,0,673
7:00AM - 7:59AM,0,155,167,134,117,82,0,655
8:00AM - 8:59AM,0,180,249,213,236,124,0,1002
9:00AM - 9:59AM,110,268,326,310,275,190,185,1664
10:00AM - 10:59AM,125,258,354,315,309,245,165,1771
11:00AM - 11:59AM,121,324,397,330,319,243,123,1857
12:00PM - 12:59PM,128,295,264,311,231,214,134,1577
1:00PM - 1:59PM,148,363,376,304,322,225,105,1843
2:00PM - 2:59PM,162,264,362,280,256,157,114,1595
3:00PM - 3:59PM,182,313,455,299,294,160,113,1816
4:00PM - 4:59PM,180,480,426,349,350,194,52,2031
5:00PM - 5:59PM,165,394,449,386,366,165,63,1988
6:00PM - 6:59PM,182,361,389,384,336,121,57,1830
7:00PM - 7:59PM,130,268,324,211,218,114,56,1321
8:00PM - 8:59PM,54,270,224,237,185,43,25,1038
9:00PM - 9:59PM,0,176,176,137,125,0,0,614
10:00PM - 10:59PM,0,32,35,42,17,0,0,126
Totals:,1687,4547,5112,4414,4069,2381,1192,23402
"Mon, Mar 3 2025 2:50P",,,,,,,,Page: 1/1
