Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Nov 26, 2023 12:00 AM to Sat, Dec 2, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,2,0,0,2
6:00AM - 6:59AM,0,104,116,100,78,45,0,443
7:00AM - 7:59AM,0,139,158,119,107,63,0,586
8:00AM - 8:59AM,0,196,211,180,171,83,0,841
9:00AM - 9:59AM,0,215,260,240,232,145,133,1225
10:00AM - 10:59AM,0,252,290,232,229,224,132,1359
11:00AM - 11:59AM,0,333,334,346,277,194,145,1629
12:00PM - 12:59PM,0,257,219,268,176,242,167,1329
1:00PM - 1:59PM,0,335,348,297,297,266,182,1725
2:00PM - 2:59PM,0,240,329,304,310,244,185,1612
3:00PM - 3:59PM,0,307,351,323,291,263,240,1775
4:00PM - 4:59PM,0,402,370,344,313,198,229,1856
5:00PM - 5:59PM,0,402,511,426,402,119,186,2046
6:00PM - 6:59PM,0,438,418,448,296,77,114,1791
7:00PM - 7:59PM,0,318,274,296,256,61,112,1317
8:00PM - 8:59PM,0,225,220,200,137,8,41,831
9:00PM - 9:59PM,0,150,114,142,106,0,0,512
10:00PM - 10:59PM,0,18,20,25,19,0,0,82
Totals:,0,4331,4543,4290,3699,2232,1866,20961
"Mon, Mar 3 2025 2:50P",,,,,,,,Page: 1/1
