Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 5, 2023 12:00 AM to Sat, Feb 11, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,0,0,0,1
6:00AM - 6:59AM,0,168,161,150,141,94,0,714
7:00AM - 7:59AM,0,209,151,154,119,81,0,714
8:00AM - 8:59AM,0,212,251,248,209,113,10,1043
9:00AM - 9:59AM,140,284,325,303,311,156,180,1699
10:00AM - 10:59AM,132,259,294,295,301,254,127,1662
11:00AM - 11:59AM,154,356,323,369,283,263,121,1869
12:00PM - 12:59PM,214,298,281,301,246,238,227,1805
1:00PM - 1:59PM,245,317,389,296,333,269,241,2090
2:00PM - 2:59PM,279,245,333,272,300,231,247,1907
3:00PM - 3:59PM,306,353,379,365,318,298,247,2266
4:00PM - 4:59PM,268,451,379,337,335,300,199,2269
5:00PM - 5:59PM,253,521,586,488,383,249,157,2637
6:00PM - 6:59PM,227,537,569,548,390,172,146,2589
7:00PM - 7:59PM,147,445,405,370,220,126,74,1787
8:00PM - 8:59PM,30,327,242,330,207,35,18,1189
9:00PM - 9:59PM,0,286,200,216,168,0,0,870
10:00PM - 10:59PM,0,121,24,85,29,0,0,259
Totals:,2395,5389,5292,5128,4293,2879,1994,27370
"Mon, Mar 3 2025 2:42P",,,,,,,,Page: 1/1
