Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 28, 2023 12:00 AM to Sat, Jun 3, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,0,0,1,0,2
6:00AM - 6:59AM,0,0,112,128,103,80,0,423
7:00AM - 7:59AM,0,0,142,112,114,63,0,431
8:00AM - 8:59AM,0,0,191,216,188,120,0,715
9:00AM - 9:59AM,106,0,277,275,259,165,180,1262
10:00AM - 10:59AM,96,0,295,277,271,215,128,1282
11:00AM - 11:59AM,130,0,357,352,321,227,147,1534
12:00PM - 12:59PM,166,0,253,332,223,226,150,1350
1:00PM - 1:59PM,124,0,377,304,303,248,127,1483
2:00PM - 2:59PM,130,0,301,241,266,209,172,1319
3:00PM - 3:59PM,146,0,343,285,274,193,155,1396
4:00PM - 4:59PM,165,0,353,305,364,259,106,1552
5:00PM - 5:59PM,103,0,368,451,316,214,106,1558
6:00PM - 6:59PM,132,0,330,410,232,175,108,1387
7:00PM - 7:59PM,101,0,335,233,164,115,84,1032
8:00PM - 8:59PM,35,0,203,217,163,49,33,700
9:00PM - 9:59PM,0,0,174,131,104,0,0,409
10:00PM - 10:59PM,0,0,24,17,20,0,0,61
Totals:,1434,0,4436,4286,3685,2559,1496,17896
"Mon, Mar 3 2025 2:54P",,,,,,,,Page: 1/1
