Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 29, 2023 12:00 AM to Sat, Nov 4, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,4,0,0,0,1,0,5
6:00AM - 6:59AM,0,129,128,102,113,75,0,547
7:00AM - 7:59AM,0,117,135,128,124,82,0,586
8:00AM - 8:59AM,0,157,178,173,178,87,0,773
9:00AM - 9:59AM,67,179,258,178,265,138,125,1210
10:00AM - 10:59AM,64,211,248,234,273,206,115,1351
11:00AM - 11:59AM,91,256,325,289,298,243,114,1616
12:00PM - 12:59PM,160,256,206,291,218,205,101,1437
1:00PM - 1:59PM,144,303,353,272,355,225,81,1733
2:00PM - 2:59PM,176,216,326,236,297,336,85,1672
3:00PM - 3:59PM,126,316,327,274,301,307,112,1763
4:00PM - 4:59PM,159,348,358,361,364,380,101,2071
5:00PM - 5:59PM,183,360,454,461,366,303,78,2205
6:00PM - 6:59PM,168,428,412,456,420,231,115,2230
7:00PM - 7:59PM,102,329,255,407,481,143,111,1828
8:00PM - 8:59PM,32,238,129,256,253,40,34,982
9:00PM - 9:59PM,0,166,75,109,123,0,0,473
10:00PM - 10:59PM,0,29,15,31,19,0,0,94
Totals:,1472,4042,4182,4258,4448,3002,1172,22576
"Mon, Mar 3 2025 2:48P",,,,,,,,Page: 1/1
