Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 16, 2023 12:00 AM to Sat, Jul 22, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,34,35,33,32,32,0,166
7:00AM - 7:59AM,0,25,27,25,13,13,0,103
8:00AM - 8:59AM,0,30,33,32,28,27,0,150
9:00AM - 9:59AM,0,30,27,27,23,18,0,125
10:00AM - 10:59AM,0,39,27,33,39,38,0,176
11:00AM - 11:59AM,0,68,57,56,60,60,0,301
12:00PM - 12:59PM,0,52,55,51,53,54,88,353
1:00PM - 1:59PM,0,57,45,59,47,40,59,307
2:00PM - 2:59PM,0,47,44,45,33,36,49,254
3:00PM - 3:59PM,0,66,72,64,67,52,46,367
4:00PM - 4:59PM,0,122,91,85,75,55,16,444
5:00PM - 5:59PM,0,111,100,94,82,39,0,426
6:00PM - 6:59PM,0,67,58,61,41,0,0,227
7:00PM - 7:59PM,0,21,11,15,6,0,0,53
Totals:,0,769,682,680,599,464,258,3452
"Mon, Mar 3 2025 2:40P",,,,,,,,Page: 1/1
