Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Apr 16, 2023 12:00 AM to Sat, Apr 22, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,1,1,0,0,0,2
6:00AM - 6:59AM,0,146,123,149,120,89,0,627
7:00AM - 7:59AM,0,170,182,150,147,82,0,731
8:00AM - 8:59AM,0,234,247,227,207,134,0,1049
9:00AM - 9:59AM,113,274,377,306,289,173,205,1737
10:00AM - 10:59AM,113,276,340,275,290,249,160,1703
11:00AM - 11:59AM,138,329,445,360,329,264,142,2007
12:00PM - 12:59PM,161,317,291,339,229,267,198,1802
1:00PM - 1:59PM,157,400,395,387,314,315,180,2148
2:00PM - 2:59PM,192,339,350,289,260,278,181,1889
3:00PM - 3:59PM,257,361,409,321,338,329,178,2193
4:00PM - 4:59PM,180,416,400,414,374,309,133,2226
5:00PM - 5:59PM,222,452,487,396,404,301,148,2410
6:00PM - 6:59PM,192,451,448,512,297,186,104,2190
7:00PM - 7:59PM,111,329,292,295,161,144,87,1419
8:00PM - 8:59PM,44,299,269,293,145,46,21,1117
9:00PM - 9:59PM,0,151,160,145,94,0,0,550
10:00PM - 10:59PM,0,38,28,19,17,0,0,102
Totals:,1880,4982,5244,4878,4015,3166,1737,25902
"Mon, Mar 3 2025 2:49P",,,,,,,,Page: 1/1
