Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 25, 2023 12:00 AM to Sat, Jul 1, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,0,0,0,0,2
6:00AM - 6:59AM,0,31,38,31,26,26,0,152
7:00AM - 7:59AM,0,26,25,16,13,27,0,107
8:00AM - 8:59AM,0,30,18,28,18,23,0,117
9:00AM - 9:59AM,0,26,27,25,17,30,0,125
10:00AM - 10:59AM,0,30,37,29,30,28,0,154
11:00AM - 11:59AM,0,60,56,61,51,59,0,287
12:00PM - 12:59PM,0,63,59,46,70,46,65,349
1:00PM - 1:59PM,0,61,45,53,38,40,45,282
2:00PM - 2:59PM,0,52,35,39,38,35,26,225
3:00PM - 3:59PM,0,55,47,52,60,52,25,291
4:00PM - 4:59PM,0,91,95,81,69,87,18,441
5:00PM - 5:59PM,0,88,80,93,78,36,0,375
6:00PM - 6:59PM,0,64,61,90,51,0,0,266
7:00PM - 7:59PM,0,7,9,11,3,0,0,30
Totals:,0,685,633,655,562,489,179,3203
"Mon, Mar 3 2025 2:58P",,,,,,,,Page: 1/1
