Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 12, 2023 12:00 AM to Sat, Feb 18, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,1,0,0,2
6:00AM - 6:59AM,0,149,130,128,116,83,0,606
7:00AM - 7:59AM,0,171,149,134,117,87,0,658
8:00AM - 8:59AM,0,188,230,206,194,100,0,918
9:00AM - 9:59AM,120,258,307,258,291,161,193,1588
10:00AM - 10:59AM,116,248,293,291,263,219,150,1580
11:00AM - 11:59AM,165,311,293,347,319,224,129,1788
12:00PM - 12:59PM,161,268,236,288,259,268,187,1667
1:00PM - 1:59PM,145,304,317,297,339,256,178,1836
2:00PM - 2:59PM,113,232,315,243,294,234,241,1672
3:00PM - 3:59PM,105,365,360,361,393,260,229,2073
4:00PM - 4:59PM,72,395,403,399,392,303,177,2141
5:00PM - 5:59PM,86,435,448,537,517,300,129,2452
6:00PM - 6:59PM,75,532,474,556,447,243,112,2439
7:00PM - 7:59PM,117,372,295,420,336,138,92,1770
8:00PM - 8:59PM,44,324,173,370,227,39,20,1197
9:00PM - 9:59PM,0,251,139,215,188,0,0,793
10:00PM - 10:59PM,0,60,15,69,19,0,0,163
Totals:,1319,4863,4577,5120,4712,2915,1837,25343
"Mon, Mar 3 2025 2:43P",,,,,,,,Page: 1/1
