Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 17, 2023 12:00 AM to Sat, Sep 23, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
9:00AM - 9:59AM,0,1,0,0,0,0,0,1
10:00AM - 10:59AM,0,256,238,251,252,490,0,1487
11:00AM - 11:59AM,0,191,164,184,175,293,0,1007
12:00PM - 12:59PM,0,148,169,133,184,256,0,890
1:00PM - 1:59PM,0,130,149,165,168,225,0,837
2:00PM - 2:59PM,0,126,162,127,193,240,0,848
3:00PM - 3:59PM,0,133,153,162,206,275,0,929
4:00PM - 4:59PM,0,208,165,196,227,337,0,1133
5:00PM - 5:59PM,0,185,214,242,175,201,0,1017
6:00PM - 6:59PM,0,134,215,205,225,90,0,869
7:00PM - 7:59PM,0,14,35,41,67,0,0,157
9:00PM - 9:59PM,0,0,0,0,0,19,0,19
10:00PM - 10:59PM,0,0,0,0,0,1,0,1
Totals:,0,1526,1664,1706,1872,2427,0,9195
"Mon, Mar 3 2025 2:44P",,,,,,,,Page: 1/1
