Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 29, 2023 12:00 AM to Sat, Feb 4, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,1,1,1,0,3
6:00AM - 6:59AM,0,182,150,164,130,99,0,725
7:00AM - 7:59AM,0,156,156,200,142,83,0,737
8:00AM - 8:59AM,0,241,265,241,198,132,0,1077
9:00AM - 9:59AM,132,285,293,272,288,140,207,1617
10:00AM - 10:59AM,134,247,305,272,305,209,155,1627
11:00AM - 11:59AM,151,335,317,339,300,274,157,1873
12:00PM - 12:59PM,185,298,252,307,232,291,219,1784
1:00PM - 1:59PM,221,294,344,294,346,271,244,2014
2:00PM - 2:59PM,208,279,341,246,291,315,325,2005
3:00PM - 3:59PM,267,358,404,370,350,385,286,2420
4:00PM - 4:59PM,227,416,486,405,424,453,214,2625
5:00PM - 5:59PM,284,490,608,569,477,297,144,2869
6:00PM - 6:59PM,203,522,530,536,475,205,144,2615
7:00PM - 7:59PM,146,435,408,356,354,130,104,1933
8:00PM - 8:59PM,39,400,276,385,269,30,28,1427
9:00PM - 9:59PM,0,202,180,166,163,0,0,711
10:00PM - 10:59PM,0,53,21,71,27,0,0,172
Totals:,2197,5193,5336,5194,4772,3315,2227,28234
"Mon, Mar 3 2025 2:41P",,,,,,,,Page: 1/1
