Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 15, 2023 12:00 AM to Sat, Oct 21, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,7,0,0,0,0,0,7
6:00AM - 6:59AM,0,113,158,123,121,83,0,598
7:00AM - 7:59AM,0,142,169,159,146,84,0,700
8:00AM - 8:59AM,0,171,224,206,162,94,0,857
9:00AM - 9:59AM,90,213,334,252,242,135,122,1388
10:00AM - 10:59AM,82,247,254,255,270,188,61,1357
11:00AM - 11:59AM,114,322,358,319,261,196,66,1636
12:00PM - 12:59PM,127,294,211,295,189,215,69,1400
1:00PM - 1:59PM,184,339,369,285,272,214,72,1735
2:00PM - 2:59PM,182,276,332,256,266,235,68,1615
3:00PM - 3:59PM,145,323,318,265,324,258,74,1707
4:00PM - 4:59PM,182,406,383,313,320,308,110,2022
5:00PM - 5:59PM,241,443,516,435,350,282,130,2397
6:00PM - 6:59PM,210,495,519,549,414,172,99,2458
7:00PM - 7:59PM,186,398,458,367,285,129,65,1888
8:00PM - 8:59PM,45,355,293,268,198,25,16,1200
9:00PM - 9:59PM,0,196,137,133,144,0,0,610
10:00PM - 10:59PM,0,45,19,31,17,0,0,112
Totals:,1788,4785,5052,4511,3981,2618,952,23687
"Mon, Mar 3 2025 2:46P",,,,,,,,Page: 1/1
