Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 26, 2023 12:00 AM to Sat, Mar 4, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,0,1,1,0,0,3
6:00AM - 6:59AM,0,125,116,149,109,99,0,598
7:00AM - 7:59AM,0,158,160,167,136,85,0,706
8:00AM - 8:59AM,0,215,205,242,186,116,0,964
9:00AM - 9:59AM,120,281,305,269,275,161,185,1596
10:00AM - 10:59AM,100,253,305,282,294,235,127,1596
11:00AM - 11:59AM,150,330,330,369,318,231,172,1900
12:00PM - 12:59PM,209,313,256,332,267,310,189,1876
1:00PM - 1:59PM,208,307,351,314,322,246,236,1984
2:00PM - 2:59PM,198,259,342,233,298,238,197,1765
3:00PM - 3:59PM,283,423,414,351,350,306,211,2338
4:00PM - 4:59PM,267,387,515,384,387,372,171,2483
5:00PM - 5:59PM,249,491,494,538,488,300,145,2705
6:00PM - 6:59PM,197,532,537,510,433,240,119,2568
7:00PM - 7:59PM,152,434,450,357,329,167,93,1982
8:00PM - 8:59PM,42,282,221,305,273,41,26,1190
9:00PM - 9:59PM,0,173,195,184,170,0,0,722
10:00PM - 10:59PM,0,18,21,32,22,0,0,93
Totals:,2175,4982,5217,5019,4658,3147,1871,27069
"Mon, Mar 3 2025 2:44P",,,,,,,,Page: 1/1
