Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Sep 24, 2023 12:00 AM to Sat, Sep 30, 2023 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,84,206,169,158,86,0,703
7:00AM - 7:59AM,0,80,228,202,175,103,0,788
8:00AM - 8:59AM,1,131,312,290,237,120,0,1091
9:00AM - 9:59AM,179,211,368,293,333,165,169,1718
10:00AM - 10:59AM,135,374,337,346,260,261,157,1870
11:00AM - 11:59AM,120,428,430,451,342,249,202,2222
12:00PM - 12:59PM,143,440,273,323,211,319,199,1908
1:00PM - 1:59PM,193,352,466,376,411,298,273,2369
2:00PM - 2:59PM,237,435,427,263,345,330,278,2315
3:00PM - 3:59PM,318,413,474,338,353,375,228,2499
4:00PM - 4:59PM,344,441,533,434,399,393,141,2685
5:00PM - 5:59PM,269,409,734,457,471,311,140,2791
6:00PM - 6:59PM,212,315,526,532,384,236,176,2381
7:00PM - 7:59PM,153,290,485,380,312,165,143,1928
8:00PM - 8:59PM,48,169,322,275,284,42,32,1172
9:00PM - 9:59PM,0,62,115,126,107,0,0,410
10:00PM - 10:59PM,0,14,16,23,22,0,0,75
Totals:,2352,4648,6252,5278,4804,3453,2138,28925
"Mon, Mar 3 2025 2:44P",,,,,,,,Page: 1/1
