Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 3, 2022 12:00 AM to Sat, Jul 9, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,0,14,22,30,14,0,80
7:00AM - 7:59AM,0,0,13,19,16,15,0,63
8:00AM - 8:59AM,0,0,12,11,12,18,0,53
9:00AM - 9:59AM,0,0,21,23,29,22,0,95
10:00AM - 10:59AM,0,0,21,31,28,29,0,109
11:00AM - 11:59AM,0,0,42,55,49,48,0,194
12:00PM - 12:59PM,68,0,38,46,33,52,77,314
1:00PM - 1:59PM,36,0,33,40,36,61,49,255
2:00PM - 2:59PM,43,0,30,47,42,41,53,256
3:00PM - 3:59PM,48,0,69,54,65,44,51,331
4:00PM - 4:59PM,17,0,88,78,78,55,23,339
5:00PM - 5:59PM,0,0,93,95,69,52,0,309
6:00PM - 6:59PM,0,0,48,76,66,48,0,238
7:00PM - 7:59PM,0,0,12,18,13,9,0,52
Totals:,212,0,534,615,566,508,253,2688
"Wed, Feb 26 2025 4:12P",,,,,,,,Page: 1/1
