Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 10, 2022 12:00 AM to Sat, Jul 16, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,24,0,0,0,0,0,24
7:00AM - 7:59AM,0,12,0,0,0,0,0,12
8:00AM - 8:59AM,0,19,0,0,0,0,0,19
9:00AM - 9:59AM,0,23,0,1,0,0,0,24
10:00AM - 10:59AM,0,26,0,0,2,0,0,28
11:00AM - 11:59AM,0,49,0,0,0,0,0,49
12:00PM - 12:59PM,74,57,0,0,7,0,0,138
1:00PM - 1:59PM,38,46,12,1,2,0,0,99
2:00PM - 2:59PM,34,45,0,0,0,0,0,79
3:00PM - 3:59PM,46,79,0,31,0,0,0,156
4:00PM - 4:59PM,21,78,1,0,0,0,0,100
5:00PM - 5:59PM,0,89,0,0,0,0,0,89
6:00PM - 6:59PM,0,72,0,0,0,0,0,72
7:00PM - 7:59PM,0,17,0,0,0,0,0,17
8:00PM - 8:59PM,0,1,0,0,0,0,0,1
Totals:,213,637,13,33,11,0,0,907
"Wed, Feb 26 2025 4:12P",,,,,,,,Page: 1/1
