Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 30, 2022 12:00 AM to Sat, Feb 5, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,5,1,0,0,0,0,6
6:00AM - 6:59AM,0,196,124,164,99,90,0,673
7:00AM - 7:59AM,0,142,116,168,94,70,0,590
8:00AM - 8:59AM,1,192,195,182,136,78,0,784
9:00AM - 9:59AM,117,175,175,191,194,128,107,1087
10:00AM - 10:59AM,99,210,268,233,215,142,124,1291
11:00AM - 11:59AM,116,317,307,300,306,173,123,1642
12:00PM - 12:59PM,167,259,181,287,221,203,122,1440
1:00PM - 1:59PM,226,241,251,238,290,210,194,1650
2:00PM - 2:59PM,178,241,260,244,210,230,180,1543
3:00PM - 3:59PM,180,282,294,290,238,243,175,1702
4:00PM - 4:59PM,191,262,323,243,266,279,160,1724
5:00PM - 5:59PM,200,401,401,436,381,256,143,2218
6:00PM - 6:59PM,182,411,580,518,523,166,101,2481
7:00PM - 7:59PM,185,392,469,436,301,115,97,1995
8:00PM - 8:59PM,38,334,247,288,198,42,24,1171
9:00PM - 9:59PM,0,225,183,195,178,0,0,781
10:00PM - 10:59PM,0,22,39,30,24,0,0,115
Totals:,1880,4307,4414,4443,3874,2425,1550,22893
"Wed, Feb 26 2025 4:14P",,,,,,,,Page: 1/1
