Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jan 16, 2022 12:00 AM to Sat, Jan 22, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,9,0,0,0,9
6:00AM - 6:59AM,0,0,114,149,106,96,0,465
7:00AM - 7:59AM,0,0,104,143,112,86,0,445
8:00AM - 8:59AM,0,0,186,222,143,99,1,651
9:00AM - 9:59AM,87,0,185,196,221,124,118,931
10:00AM - 10:59AM,84,0,248,200,231,150,119,1032
11:00AM - 11:59AM,101,0,298,284,280,166,125,1254
12:00PM - 12:59PM,108,0,228,258,186,193,175,1148
1:00PM - 1:59PM,135,0,261,224,266,172,232,1290
2:00PM - 2:59PM,112,0,255,231,229,208,186,1221
3:00PM - 3:59PM,188,0,297,260,227,275,187,1434
4:00PM - 4:59PM,140,0,384,315,303,294,168,1604
5:00PM - 5:59PM,244,0,456,385,423,297,155,1960
6:00PM - 6:59PM,163,0,541,511,499,215,110,2039
7:00PM - 7:59PM,95,0,404,456,300,138,81,1474
8:00PM - 8:59PM,25,0,326,279,196,31,20,877
9:00PM - 9:59PM,0,0,197,191,211,0,0,599
10:00PM - 10:59PM,0,0,20,24,13,0,0,57
Totals:,1482,0,4504,4337,3946,2544,1677,18490
"Wed, Feb 26 2025 4:13P",,,,,,,,Page: 1/1
