Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Feb 27, 2022 12:00 AM to Sat, Mar 5, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,129,109,140,92,92,0,562
7:00AM - 7:59AM,0,142,116,129,116,73,0,576
8:00AM - 8:59AM,0,155,175,187,148,86,0,751
9:00AM - 9:59AM,97,168,218,159,185,140,132,1099
10:00AM - 10:59AM,95,193,255,197,242,155,97,1234
11:00AM - 11:59AM,158,316,319,307,297,194,152,1743
12:00PM - 12:59PM,145,275,248,231,243,229,143,1514
1:00PM - 1:59PM,188,250,264,258,275,228,163,1626
2:00PM - 2:59PM,169,238,232,243,208,240,194,1524
3:00PM - 3:59PM,240,290,304,269,254,201,179,1737
4:00PM - 4:59PM,203,296,344,282,297,194,125,1741
5:00PM - 5:59PM,193,384,379,395,338,225,101,2015
6:00PM - 6:59PM,215,417,451,452,434,175,137,2281
7:00PM - 7:59PM,145,348,348,395,274,122,110,1742
8:00PM - 8:59PM,35,339,289,303,221,30,20,1237
9:00PM - 9:59PM,0,181,232,169,139,0,0,721
10:00PM - 10:59PM,0,23,24,21,25,0,0,93
Totals:,1883,4144,4307,4137,3788,2384,1553,22196
"Wed, Feb 26 2025 4:16P",,,,,,,,Page: 1/1
