Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Oct 16, 2022 12:00 AM to Sat, Oct 22, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,1,1,2,1,0,0,5
6:00AM - 6:59AM,0,117,136,132,151,97,0,633
7:00AM - 7:59AM,0,113,142,158,113,79,0,605
8:00AM - 8:59AM,0,196,215,187,179,93,1,871
9:00AM - 9:59AM,120,251,275,232,277,126,59,1340
10:00AM - 10:59AM,58,226,271,251,254,190,49,1299
11:00AM - 11:59AM,87,324,300,279,262,197,58,1507
12:00PM - 12:59PM,93,229,220,277,197,221,68,1305
1:00PM - 1:59PM,165,293,283,213,290,193,44,1481
2:00PM - 2:59PM,156,288,234,239,201,180,57,1355
3:00PM - 3:59PM,168,340,328,298,240,204,62,1640
4:00PM - 4:59PM,132,336,348,329,300,258,62,1765
5:00PM - 5:59PM,154,427,396,422,427,213,81,2120
6:00PM - 6:59PM,165,474,411,479,461,161,81,2232
7:00PM - 7:59PM,130,312,335,363,290,110,57,1597
8:00PM - 8:59PM,27,302,247,247,188,37,22,1070
9:00PM - 9:59PM,0,130,178,147,106,0,0,561
10:00PM - 10:59PM,0,29,26,35,29,0,0,119
Totals:,1455,4388,4346,4290,3966,2359,701,21505
"Wed, Feb 26 2025 4:20P",,,,,,,,Page: 1/1
