Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jun 5, 2022 12:00 AM to Sat, Jun 11, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,52,59,48,33,27,0,219
7:00AM - 7:59AM,0,52,42,45,37,30,0,206
8:00AM - 8:59AM,0,84,81,71,41,23,0,300
9:00AM - 9:59AM,0,112,115,87,65,57,0,436
10:00AM - 10:59AM,0,136,151,119,106,92,0,604
11:00AM - 11:59AM,0,176,150,148,127,115,0,716
12:00PM - 12:59PM,280,193,134,124,97,117,0,945
1:00PM - 1:59PM,185,149,128,122,106,85,0,775
2:00PM - 2:59PM,152,155,117,124,99,73,0,720
3:00PM - 3:59PM,156,176,161,140,143,132,0,908
4:00PM - 4:59PM,145,261,228,183,121,104,0,1042
5:00PM - 5:59PM,123,287,248,180,165,77,0,1080
6:00PM - 6:59PM,128,249,260,133,123,50,0,943
7:00PM - 7:59PM,51,91,71,28,28,14,0,283
Totals:,1220,2173,1945,1552,1291,996,0,9177
"Wed, Feb 26 2025 4:25P",,,,,,,,Page: 1/1
