Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 14, 2022 12:00 AM to Sat, Aug 20, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,15,23,22,19,6,0,85
7:00AM - 7:59AM,0,10,14,10,13,11,0,58
8:00AM - 8:59AM,0,12,12,10,17,14,0,65
9:00AM - 9:59AM,0,33,26,14,21,25,0,119
10:00AM - 10:59AM,0,14,35,25,31,28,0,133
11:00AM - 11:59AM,7,56,55,58,46,72,0,294
12:00PM - 12:59PM,85,50,43,57,33,47,74,389
1:00PM - 1:59PM,34,36,43,37,35,42,33,260
2:00PM - 2:59PM,42,48,49,48,33,34,37,291
3:00PM - 3:59PM,49,45,42,59,35,46,30,306
4:00PM - 4:59PM,19,64,73,74,74,39,18,361
5:00PM - 5:59PM,0,107,89,81,74,60,0,411
6:00PM - 6:59PM,0,65,69,50,79,58,0,321
7:00PM - 7:59PM,0,16,13,9,13,5,0,56
Totals:,236,571,586,554,523,487,192,3149
"Wed, Feb 26 2025 4:15P",,,,,,,,Page: 1/1
