Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Aug 21, 2022 12:00 AM to Sat, Aug 27, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
6:00AM - 6:59AM,0,18,19,18,15,15,0,85
7:00AM - 7:59AM,0,16,16,12,14,12,0,70
8:00AM - 8:59AM,0,19,18,13,17,21,0,88
9:00AM - 9:59AM,0,19,19,15,23,20,0,96
10:00AM - 10:59AM,0,41,36,26,32,34,0,169
11:00AM - 11:59AM,0,58,40,49,51,54,0,252
12:00PM - 12:59PM,67,56,53,47,27,39,0,289
1:00PM - 1:59PM,31,35,35,39,33,37,0,210
2:00PM - 2:59PM,38,40,44,35,33,31,0,221
3:00PM - 3:59PM,40,59,54,39,59,44,0,295
4:00PM - 4:59PM,18,74,62,72,58,53,0,337
5:00PM - 5:59PM,0,112,66,78,64,77,0,397
6:00PM - 6:59PM,0,68,78,68,57,42,0,313
7:00PM - 7:59PM,0,25,15,22,12,7,0,81
Totals:,194,640,555,533,495,486,0,2903
"Wed, Feb 26 2025 4:16P",,,,,,,,Page: 1/1
