Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, May 29, 2022 12:00 AM to Sat, Jun 4, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,2,0,0,0,0,2
6:00AM - 6:59AM,0,0,85,98,72,50,0,305
7:00AM - 7:59AM,0,0,93,111,65,46,0,315
8:00AM - 8:59AM,0,0,162,216,142,85,0,605
9:00AM - 9:59AM,102,0,226,268,217,95,0,908
10:00AM - 10:59AM,94,0,307,269,296,124,0,1090
11:00AM - 11:59AM,109,0,282,310,290,202,0,1193
12:00PM - 12:59PM,128,0,218,227,194,170,322,1259
1:00PM - 1:59PM,132,0,245,225,216,181,145,1144
2:00PM - 2:59PM,169,0,255,207,189,164,213,1197
3:00PM - 3:59PM,183,0,350,223,169,213,178,1316
4:00PM - 4:59PM,147,0,274,250,215,247,179,1312
5:00PM - 5:59PM,100,0,35,293,234,183,143,988
6:00PM - 6:59PM,95,0,0,276,216,151,102,840
7:00PM - 7:59PM,90,0,0,185,122,107,51,555
8:00PM - 8:59PM,36,0,0,131,91,36,3,297
9:00PM - 9:59PM,0,0,0,105,92,0,0,197
10:00PM - 10:59PM,0,0,0,29,21,0,0,50
Totals:,1385,0,2534,3423,2841,2054,1336,13573
"Wed, Feb 26 2025 4:25P",,,,,,,,Page: 1/1
