Usage By Hour And Day,,,,,,,,
Parameters,,,,,,,,
"Sun, Jul 31, 2022 12:00 AM to Sat, Aug 6, 2022 11:59 PM",,,,,,,,
Readers: All Readers,,,,,,,,
"Days of the week: Sunday, Monday, Tuesday, Wednesday, Thursday, Friday, Saturday",,,,,,,,
Hour,Sunday,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Total
5:00AM - 5:59AM,0,0,0,0,0,1,0,1
6:00AM - 6:59AM,0,21,18,21,17,11,0,88
7:00AM - 7:59AM,0,10,21,18,15,12,0,76
8:00AM - 8:59AM,0,22,27,17,18,14,0,98
9:00AM - 9:59AM,0,20,15,25,15,11,0,86
10:00AM - 10:59AM,0,26,39,34,33,36,0,168
11:00AM - 11:59AM,0,51,43,62,40,41,0,237
12:00PM - 12:59PM,79,56,49,52,43,46,65,390
1:00PM - 1:59PM,36,37,40,52,39,45,43,292
2:00PM - 2:59PM,41,46,33,38,30,38,34,260
3:00PM - 3:59PM,39,61,64,54,51,43,46,358
4:00PM - 4:59PM,17,76,60,79,57,40,17,346
5:00PM - 5:59PM,0,108,104,72,70,68,0,422
6:00PM - 6:59PM,0,92,72,72,59,57,0,352
7:00PM - 7:59PM,0,18,12,19,16,8,0,73
8:00PM - 8:59PM,0,1,0,0,0,0,0,1
Totals:,212,645,597,615,503,471,205,3248
"Wed, Feb 26 2025 4:14P",,,,,,,,Page: 1/1
